# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
18,0.6926032893131769,1.0380449624232826,-1.496571478972277,0.1903607862228867,5.881707241958613,0.4034978814212941,2375.3716059077087,478.4672578237902,1668.7616460394815,2426.520987947339,0.8117952192685908,0.1415781174825224,0.0155554503863938,1.395201992026681,1.8631472346608915,0.0273448739632377,0.0575695944903671,0.6059990672704013,0.0,0.0,0.0,0.0404161821308123,0,0.1657657657657657,0.0489042438512339,1,0,0,6,0.46241677994224784,0.0,1.3598771922652773,0.213
19,0.8564423130394586,0.0652422984873458,0.6137050118283085,0.7773166835942928,2.936660533387552,0.6264545755807078,450.1937718556164,-443.8092954450612,617.6378055500213,1610.1056639631906,0.1508952350638858,0.9672037773108776,0.5870215952330453,1.5615181236789373,1.9033453338280093,0.0160192271344903,0.1137177361452552,1.0,0.0,0.0,0.0,0.3171045171714869,0,0.2667410714285714,0.068182289922642,1,0,0,6,0.5089428163836882,0.0,1.3598771922652773,0.213
20,0.4023769954314793,3.50260526056029,0.6047038595808516,0.5604755605819716,4.606175451386318,1.3640431358969547,2233.387948020778,2036.6891056597503,58.421848715134274,1206.0580139739598,0.6852783991126619,0.1060644827375919,0.0588944268531314,0.3633142997255663,0.7533597356638027,0.0101444125509641,0.0015498307873068,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1174150722450119,0,0,0,6,0.35984794542617715,0.0,1.3598479454261772,0.213
21,0.2038034767726732,3.462335329915279,-0.3487931945090634,0.826628712371648,0.2007800410484157,0.9847026001689604,1741.5208316184662,-291.09608672052855,2310.6022518719988,518.9252615129275,0.9143144413071752,0.3805435063791392,0.358851082969239,1.229948451176421,0.9898710307777928,0.0270504937239988,0.0881523639503808,1.0,0.0,0.0,0.0,0.0223385371811527,0,0.3604556550040683,0.0513862837584859,1,0,0,6,0.4961282632908063,0.0,1.3598479454261772,0.213
22,0.6042362760463634,4.80371737227617,0.8684092694307433,0.5796186244110592,5.750067445885482,-0.2705566207937457,-43.07013945446949,576.6371565190282,676.7560173852917,389.4914885851777,0.7409994197346084,0.8605154668907017,0.3802531744346611,2.548194548239873,1.9293937797381493,0.0102635510338536,0.0322800956009211,0.0,0.0,0.0,0.0,0.294351857888216,0,0.0,0.1076264914139647,0,0,0,6,0.3765869617236577,0.0,1.3598479454261772,0.213
23,0.9927085680098836,4.145529650333248,0.083879761911809,0.1379830187785958,0.6912184556902341,-1.0434385995736606,226.8600790712262,99.39689402893625,1165.2068530833549,915.0782302389504,0.3778349387041891,0.751064368517617,0.6070197636652513,1.977795610914404,1.4132606546697055,0.0126301525323434,0.0223285943893883,0.0,0.0,0.0,0.0,0.2225187653326734,0,0.0,0.0857930043253299,0,0,0,6,0.37107716292105897,0.0,1.3598479454261772,0.213
24,0.0274156240828306,0.9728618024920884,-0.7916802483498417,0.0029527239144224,1.0265222637297406,-1.2515286382044797,44.62368099656965,1941.412380569864,129.5346710388758,98.20944567274864,0.5189087725390141,0.3536790135717064,0.4372986431581265,2.7658221659286277,0.4138357390964895,0.0074903085629006,0.0619132795828958,0.1031209517863649,0.0,0.0,0.0,0.5202106626817851,0,0.0,0.1579557944403707,1,0,0,6,0.4577227887593247,0.0,1.3598479454261772,0.213
25,0.733638848350884,4.293116791011006,-0.9499953602336584,0.7294188463172274,1.2740612203836392,-0.8594752634593537,822.0933650581931,1091.936069010296,810.6681713574103,-116.17642204741828,0.4563078085254619,0.4675949953802957,0.0242661177262224,0.4249213717250005,1.7796812276473222,0.0084485224173493,0.0018687668949681,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1376241722065209,0,0,0,6,0.36103671601214826,0.0,1.3598479454261772,0.213
26,0.1822667553920848,4.000811109921927,1.3303843824621842,0.9468034098682058,5.491061635247478,-0.1925927934871185,1018.232590094495,1491.828782680927,417.45863175864906,1369.727635316434,0.1772793008192911,0.4642795857848526,0.6283633967908351,0.4479767956613167,1.5108257875254436,0.0085410963892223,0.0050433795281114,0.0,0.0,0.0,0.0,0.0284620960612742,0,0.0,0.1380801534492968,0,0,0,6,0.36273777938297475,0.0,1.3598479454261772,0.213
27,0.9099854036862114,4.671488901079807,0.1881359424675905,0.5302776706889509,2.339145144012864,0.746833665137812,1580.3116624091936,1670.2746386421536,114.47375117681258,536.0073873890876,0.5770304809911189,0.1964644686180925,0.4242922664282669,1.923674318726512,0.304104504872964,0.0117915398503488,0.0209676273069297,0.0,0.0,0.0,0.0,0.2127470734753953,0,0.0,0.142880634265595,0,0,0,6,0.37386045339652885,0.0,1.3598479454261772,0.213
28,0.7953727710628615,3.5348297815128524,0.9488013377878964,0.3315391419181775,3.028451433464064,-1.5626715519463603,-127.07345936255632,2334.6340901919866,932.5279132934318,1066.5269016329246,0.8583268632819318,0.3677504104101188,0.7061022973839618,1.523448882913234,1.082699937309971,0.0128447230879587,0.0492713791841221,0.1283175164386422,0.0,0.0,0.0,0.3444521306909807,0,0.0,0.1051487555025921,1,0,0,6,0.4457599060371891,0.0,1.3598479454261772,0.213
29,0.1617398704179581,2.832510755616962,0.4613600651225247,0.0087293815511063,3.0134341714476087,-0.706702862200736,1301.2439650121596,1007.1292533206934,492.521227579623,678.4755561731281,0.0533841847861894,0.3879459522298594,0.3835669092384725,2.223569786572276,1.6617527877335412,0.0132409659223375,0.0087671707752177,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
30,0.3813708433479171,1.224850813616776,1.529473602116501,0.9605475251579272,5.369659047024423,-0.056031674275937,43.66979491483005,403.2897110873719,2293.865329185686,1726.8473732092343,0.4947034554516436,0.6817337712645672,0.4111478392992086,0.7628393879738881,1.0152209363923324,0.007183540694146,0.0862519828289171,0.0,0.0,0.0,0.0,0.977096207605217,0,0.0,0.161704037513765,0,0,0,6,0.4199294261834695,0.0,1.0,0.333
31,0.368652666078519,5.984600691263285,1.3875609412209775,0.8136607625676376,0.3835220557082858,-1.5045530985140383,2252.066994032011,224.57392118498967,1310.9484388717503,2455.735812505758,0.4026000513139205,0.3792116205240383,0.5373366448856087,1.586212659247629,1.2121227296926609,0.0270372008243006,0.0202249561316009,0.0595452796069292,0.0,0.0,0.0,0.0805742802825398,0,0.0,0.0742877623609986,1,0,0,6,0.42437690130885103,0.0,1.0,0.333
32,0.2701571911675923,3.815368836349332,0.1156662785427153,0.923643680582774,1.3767338644129272,-0.5435824942387122,2273.2099171467185,2269.6102361231187,2159.369886123688,2421.9126237705327,0.4801272027365972,0.0975703733867582,0.8412156097628337,0.8963368840332369,1.241017908713403,0.0097071084828825,0.0037250313831538,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1218584732118289,0,0,0,6,0.36010932195363704,0.0,1.0,0.333
33,0.4889744994838961,1.2209841613244663,-1.4205309605412622,0.4213169090210472,1.5062276538468384,-0.087441290955688,-6.636377885027343,148.52935018799815,-492.5199739448779,-396.0342583361537,0.873017484502021,0.717068634914362,0.0852708301046437,2.5826665771722386,0.4727342068280091,0.0158414346484404,0.144669651837439,1.0,0.0,0.0,0.0,0.7266763826434477,0,0.6826697892271663,0.0679032387077891,1,0,1,6,0.616308788857553,0.0,1.0,0.333
34,0.9692950152209832,6.206519497938364,1.000959957165922,0.9197331576251728,3.1287715518798724,1.4328134976793536,612.4013766897808,1379.998184047049,328.4588659396934,2048.78690091946,0.2858054700179265,0.4169625615055331,0.5680867723575431,1.5962608248412682,1.236164754203218,0.0115371571108627,0.1020503875805119,1.0,0.0,0.0,0.0,0.2060534604881317,0,0.0,0.0944469132240278,1,0,1,6,0.5470882572771858,0.0,1.0,0.333
35,0.4248360893294751,2.5184285101461703,-0.8942201732830218,0.5660486280198378,4.0354288882112055,-0.8548842539380096,786.499433072519,367.85945297765466,628.1067849207275,729.9297927667567,0.9759688047291504,0.0767534598172686,0.7650723024775795,0.0186877065270389,1.0933024808842773,0.0089918160193821,0.0115762520597348,0.0,0.0,0.0,0.0,0.0880679887820713,0,0.0,0.1411098979683359,0,0,0,6,0.3664222286323769,0.0,1.0,0.333
36,0.8639568595616502,3.194599858063296,1.223673963727812,0.905134477949488,5.224402824514058,-0.5364651557089566,849.1009849609154,970.3464679414592,-489.2000768875972,1520.725619578867,0.6141641993419603,0.9652760809813536,0.552630697792753,0.9080440500231454,1.0779520332899148,0.0085614685413832,0.0041133992708205,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1346323785943649,0,0,0,6,0.36086072815260967,0.0,1.0,0.333
37,0.2706356651938467,2.2024919767912947,0.8759206892518621,0.91135211489208,0.5824363815493682,0.2256967387582444,1477.049975434796,109.76571407164636,1591.704188179575,1842.333975031836,0.0725292451954492,0.919528820628009,0.7512759552300096,0.7933866098715782,0.9404113012496044,0.0103103985545867,0.0051529280694602,0.0,0.0,0.0,0.0,0.0125740582411927,0,0.0,0.1216899749500129,0,0,0,6,0.36083906077595324,0.0,1.0,0.333
38,0.6498995294649738,3.890203452916552,0.9315656571342856,0.9628781267110488,5.545218794264341,-0.0636932915923949,83.30867662978437,114.28970957009176,549.669869184017,1889.439808143023,0.512108498199811,0.4804808695211982,0.134439957540364,1.943468284631261,1.3185646247340304,0.0112880081710972,0.0438021553431441,0.0,0.0,0.0,0.0,0.4108310437856641,0,0.0,0.375967038765479,0,0,1,6,0.4580469460324202,0.0,1.0,0.333
39,0.6862284090916309,4.335474359533634,0.5784190915717304,0.3066443861977265,3.7517625788439553,0.4498020095059698,1077.5272536536472,2103.318433504688,2096.2144199972604,215.03495705016405,0.4932469197339179,0.0096671465743485,0.7985523182957508,0.2078878779580065,1.443718367318235,0.0099619000897946,0.0114822024977356,0.0,0.0,0.0,0.0,0.0840640830674636,0,0.0,0.1298907584778111,0,0,0,6,0.36552675538501617,0.0,1.0,0.333
40,0.8741749138820891,1.2875431498869032,-1.013437684354043,0.4882226244146164,2.37691876648241,-1.1628065561363488,1014.645052735761,247.30016578353357,1042.2988748298856,1213.0351713382274,0.5530470048263798,0.2339311794309552,0.240095115508119,1.7417779272823315,0.5116311656854213,0.0172120403850295,0.0084197914059567,0.0,0.0,0.0,0.0,0.0610959252903164,0,0.0,0.2106296395743511,1,0,0,6,0.42774856263909805,0.0,1.0,0.333
41,0.1883347866893076,2.960002176893738,-0.055574731239097,0.2543157695842011,4.8329349435204,0.9049943728920108,40.501605723115176,1015.1439986032528,949.750001215542,1009.4477707205068,0.8878409842085806,0.8703769673960406,0.0252065432658602,2.152092702235179,0.4365105062748231,0.0144187928645993,0.0283928803830945,0.0,0.0,0.0,0.0,0.2817471274657738,0,0.0,0.3318038290552753,1,0,0,6,0.44785593861888523,0.0,1.0,0.333
42,0.3379765835910712,1.582756317549209,0.920041874071078,0.9747909751665726,0.1160828240279853,-1.2412299234564774,858.4634908004291,371.5939549581435,509.1623602501219,2128.6069009017147,0.7169937061575719,0.2851842709259078,0.105034784977368,0.1051358561737122,0.4420865274992878,0.009105270545716,0.0083595095201468,0.0,0.0,0.0,0.0,0.0740455270887401,0,0.0,0.13694073024967,0,0,0,6,0.36535213278461237,0.0,1.0,0.333
43,0.1128561251485456,0.5828332412257113,0.4215280788991882,0.4395345275557889,4.908507160029234,-0.6546645945840657,2158.9086177785434,1469.3329092512267,509.3095601821707,199.5885110136809,0.4393672340509796,0.0699684383820837,0.9909378947266392,0.5847852312216723,1.9779146187408647,0.0108056542247634,0.0037600825370953,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1068299694441458,0,0,0,6,0.35922529232024386,0.0,1.0,0.333
44,0.875108326377497,1.0790806271928195,-1.4986156451634751,0.1934320540850521,4.630296508096573,0.1288596739679444,432.98136376958735,1761.6038345389045,227.3861852595129,375.456677403885,0.2864963178662623,0.4387197878001209,0.3450128601196384,1.5700773299068045,0.2251300967851586,0.0089352245366597,0.0028163251123207,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1287826469477019,0,0,0,6,0.3605166262910413,0.0,1.0,0.333
45,0.0841209702488613,0.399897184684201,-1.551471228640606,0.5612251519517812,1.7609208887947136,-0.9378485062965491,1290.9845937989044,-242.5209171252469,685.1719079362292,2418.8889372661456,0.0767894861295831,0.7648843595394987,0.4754570698142826,2.02928852426467,0.3184711291413873,0.0212561123200931,0.1054388876345017,1.0,0.0,0.0,0.0,0.2274293169888774,0,0.1955896452540748,0.0585071475193932,1,0,0,6,0.49891330057425565,0.0,1.0,0.333
46,0.5590785283469467,0.7305107798904905,0.1428459891279379,0.4971271644726298,4.103906874573325,0.0611752804918956,706.349879415136,857.2947346462684,-393.891208617115,406.2254592025004,0.6334459904560201,0.2690673079662432,0.1933790120021925,0.2326413568158782,0.3135498673750028,0.008154664804422,0.0047042929076291,0.0,0.0,0.0,0.0,0.0329983663636946,0,0.0,0.1434942328969943,0,0,0,6,0.36332309407415814,0.0,1.0,0.333
47,0.4368754711424162,5.885964038011559,0.3717461843564726,0.4155534416072617,1.24450003806608,-0.4000977492358459,1865.2276084211096,2124.223087496908,2360.9375929922394,1305.7975736906233,0.2593591921315907,0.9965912238200116,0.4848285764791604,1.9451465883756816,0.0049282843683351,0.0240840104709701,0.0579407023919913,0.6062347462896264,0.0,0.0,0.0,0.0,0,0.3256802721088435,0.0,1,0,0,6,0.4665832363763806,0.0,1.0,0.333
48,0.2805796177640601,3.135885183530031,-0.3927614502503349,0.1630391937971042,4.762975095918747,1.4399459872981837,-258.73162825087195,1422.7727607097684,271.96350621829936,-431.2206562202069,0.4182596111297663,0.0009082747021552,0.7690144977304159,0.8550919719082827,0.2936300780385112,0.0067484187091345,0.0845213898129113,0.0,0.0,0.0,0.0,0.960827188392605,0,0.7204968944099379,0.0,0,0,0,6,0.4518425931060319,0.0,1.0,0.333
49,0.4079535682329764,0.871492248561263,1.523108097095609,0.1141153748160888,5.714975689712645,1.141522429051996,1789.2088660961322,2298.908642077193,960.4201912478728,2464.41837650272,0.3272003077360452,0.8306184743401098,0.0517961562826417,2.363604101930358,0.3846130228605486,0.0231827476725092,0.074906115499467,0.7415584488688017,0.0,0.0,0.0,0.1243350746406378,0,0.4741144414168937,0.0496714592927824,1,0,0,6,0.49351055436583036,0.0,1.0,0.333
50,0.7700549727159386,6.066410658874594,-0.8450138584767682,0.3314261436418821,0.1582858060241547,-0.0645700531816091,2100.636006217619,-107.57699001410924,376.2373233984083,1755.6500197571097,0.7050154310702335,0.76192834738729,0.6408530605170212,2.1729806701285965,0.2042506024771182,0.0161979898248331,0.1001132299005257,1.0,0.0,0.0,0.0,0.1863711171645696,0,0.0,0.1912373797056967,1,0,0,6,0.492800499815898,0.0,1.0,0.333
51,0.6012142066739412,5.361900290627338,0.086289871934222,0.470747962973811,3.470169029228149,-0.0571534952753005,828.588555626427,1589.1729591646315,1238.0460318241658,299.00981544489275,0.8390847012773376,0.2207392801149271,0.0042471624849153,1.274421186372811,1.3261944385536577,0.0151490027183479,0.0017684129229422,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0479921755765712,0,0,0,6,0.35576424562215125,0.0,1.0,0.333
52,0.3383364872199035,2.334669730745962,-0.5409918956926447,0.784441375815192,4.18895107583201,-1.2715614985381525,-402.916626757287,-190.49467580488837,2344.513028917949,1695.3575712530078,0.2655299474018034,0.2748881599648211,0.585719312050341,1.1163807917151356,1.739368755028695,0.0114861465093432,0.0906371193879461,0.7067663383993633,0.0,0.0,0.0,0.3369477997591052,0,0.4204018547140649,0.0,1,0,0,6,0.49788917605132543,0.0,1.0,0.333
53,0.1889986430944283,5.6169689227652615,-1.5175089660121104,0.6126357390925222,5.567691111267265,1.242552033183587,162.98328690625897,379.0750614982055,1585.0436514549897,772.646581388746,0.3241708351679783,0.994026465993854,0.2743231218936748,1.674541540481964,1.27311510780926,0.0111180692224836,0.0336325489762895,0.0227454029112068,0.0,0.0,0.0,0.233603910575591,0,0.0,0.0970351020986885,0,0,0,6,0.3737284950344404,0.0,1.0,0.333
54,0.1192717526670694,5.302035589425551,-0.2713690704441005,0.3332849114695402,3.5385739986251314,-0.8663060760042016,717.8063928616384,341.9610557930346,94.5489761113596,-78.43486772064756,0.7910331813190568,0.6087944643623896,0.7816041133604744,1.4710854704043927,0.6374552855158007,0.0126457550361305,0.0329723162098592,0.0,0.0,0.0,0.0,0.3576784551875009,0,0.0948148148148148,0.0950433565488629,0,0,0,6,0.38514921332653995,0.0,1.0,0.333
55,0.9781610906258148,5.3108356657152695,1.3129355885921106,0.6203108095775651,3.494992030102758,-0.3385886545552135,-425.0852383554732,588.6434227832733,1283.3645777743814,1531.6629094180732,0.4651720120253647,0.7214113283968737,0.2787232046115808,1.3706445513172532,1.8551511097227296,0.0136154462842946,0.0369965446818142,0.0,0.0,0.0,0.0,0.4027227825812194,0,0.1128472222222222,0.3796031704390871,0,0,0,6,0.40559842207308994,0.0,1.0,0.333
56,0.7419503391891326,0.681722140396867,-0.9394728891613934,0.9404885334855868,2.5427483781644376,-0.2870292652837496,1918.6540270684127,628.2896929236013,555.7926720506416,2452.2776956361213,0.8880885311340331,0.4759669499497969,0.2853279281395156,0.3702568276966536,0.2266908392726816,0.0105409691644112,0.0025219923413396,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1090612474730938,0,0,0,6,0.3593565439690055,0.0,1.0,0.333
57,0.1991861829385233,0.96764703644501,0.4790660066649743,0.8899905293941011,0.4310422263232816,0.2748306700964245,2401.6758476896853,552.9043680212071,947.9048142175182,1620.1654741245516,0.0240223098390001,0.4680152577274835,0.9006505465542602,0.8506546229462174,1.3452909699423046,0.011090020798567,0.0036809854117903,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1036552161056515,0,0,0,6,0.3590385421238618,0.0,1.0,0.333
58,0.6958639541369022,4.256152894769934,1.1805994453510165,0.9562986413760324,3.0412462804506277,0.3107308812725,738.5718727276453,1422.4545680701026,194.55351535900672,-436.1388949509097,0.2612112837552836,0.7869185783952864,0.878762491375722,2.018015600688128,1.0212584227618384,0.0114138470378961,0.0214878981058635,0.0,0.0,0.0,0.0,0.2124753901334908,0,0.0,0.0977645129110952,0,0,0,6,0.37119058253203446,0.0,1.0,0.333
59,0.0451485758287552,3.596144072438188,1.4615082339132417,0.443610556787007,6.03291058551634,-1.5239957371417234,1636.071789449415,1929.6626176816148,340.4436810401646,102.24781245281554,0.4216377611331544,0.9602058241811204,0.0775158098348942,0.4967839395502701,0.2713562776755782,0.0105124063642388,0.0017107705543015,0.0,0.0,0.0,0.0,0.0,0,0.0,0.118942905954357,0,0,0,6,0.35993781799731517,0.0,1.0,0.333
60,0.6307354592922412,5.746642523891293,-0.5192043554098298,0.5477766321463587,4.2391327778653975,1.0594384094935614,-213.16543123751077,-284.4323896028432,1095.1628288071258,213.64354946288188,0.9902955777579504,0.073953802512004,0.8117378835653151,0.5902316797958066,1.0597989081560828,0.0079485577158163,0.0627196216251304,0.0,0.0,0.0,0.0,0.689422587142304,0,0.4827586206896552,0.0743669230160452,0,0,0,6,0.42626753710870613,0.0,1.0,0.333
61,0.2486214727101938,2.608915320367606,0.3144767217256046,0.1184398218825315,0.0254532705646723,1.3670070840969468,1443.7288384622636,1528.4086670140332,-147.28923728939913,-88.55926355626644,0.3066260240606259,0.3685851351458504,0.5043041921096343,1.8741314183913191,1.4042772791694356,0.0147882990052996,0.0358090896244485,0.0,0.0,0.0,0.0,0.3991973385899562,0,0.0,0.093465189427729,0,0,0,6,0.3819213251775109,0.0,1.0,0.333
