# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 3
# problem_name: 15-areas_hor=1_ver=2
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
34,0.8626644823119837,3.2114047267067303,-0.0314880396303893,0.4047211128315578,2.765856307443659,-0.1949687202636163,-229.1494026172643,1151.7907024855438,0.5203738391421479,0.6887118079038592,0.4543440997413561,0.7805596852968774,0.2231355756105487,0.8466380663105523,0.9586179562978432,0.1304487306953354,0.0429999455958252,0.146557645400529,0.0,0.3060337033123446,1.0,0.0,0.3797657088237496,0.0,0.0536912751677852,0.0,0.0,1.0,0.0,6.0,0.5140876874884635,0.0,0.3504091105830154,0.55
35,0.3466617383607923,5.917839584898147,-0.0488355879848563,0.1854349398448946,4.583578778311563,-0.7561653455993039,2952.5343555443783,860.7183732975232,0.2902003159246469,0.4596428553567104,0.7150973217076234,0.6680154645137593,0.5265784641906807,0.2141429223799276,0.3243929978084114,0.6947930844864725,0.3374312165549221,0.032022909341451,0.0,0.0,0.0130186158457493,0.0,0.3132307482250895,0.0,0.0,0.0284027943420873,0.0,0.0,0.0,6.0,0.3738030681419368,0.0,0.3504091105830154,0.55
36,0.7496090292309123,1.4984157853044473,-1.255798225894951,0.329129658481034,0.788802293115126,-0.2623547302568245,2675.059577743533,171.64560527072035,0.8558444797940433,0.4529846772259924,0.1619052189250721,0.642280016832889,0.4385240894847968,0.3302295189515921,0.5163852630764507,0.9910724318994124,0.5,0.1748282726924146,0.0,1.0,1.0,0.0,0.0957721063093812,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.5350454180181989,0.0,0.3504091105830154,0.55
37,0.5781633587377102,4.365337096517647,-0.3425654967033005,0.0462962029929483,2.760966917476948,-0.4021857106776831,1936.514589901485,-48.67274545145034,0.2277128967218359,0.8147824165272798,0.2643255266402131,0.4103202049071632,0.9359721764957816,0.2755524630208545,0.1452899588535638,0.7020201293314523,0.3068428242936665,0.0027745352342268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504091105830154,0.55
38,0.8041161003167072,0.543609541473966,-0.2029890519548813,0.7871589734099936,3.079143328421447,1.1498726072170196,958.7456251155018,692.4716282316348,0.2135202649884438,0.8422563841138714,0.8393572864000813,0.5658343345575931,0.3230884466178492,0.3475681909136588,0.5946827420377712,0.1284090766353647,0.3013632924205734,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.5294117647058824,0.0,0.3504091105830154,0.55
39,0.3654982020035673,4.302637101468281,0.2162077813826928,0.0849517432350758,0.4909636317157257,0.851377726167788,2404.776902675588,722.8636941200044,0.2208203894500334,0.7838183428490039,0.5769409692953501,0.1471129444465538,0.1661730326434851,0.6208021958319266,0.9782732765676916,0.58607154318572,0.3068976238137009,0.0026834203401111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504091105830154,0.55
40,0.3445593591477637,6.026392163269805,1.549957385970523,0.6423081719724456,5.316893102198292,-0.3906573407960618,1895.2575223452477,304.03284551977777,0.9490353589159908,0.6077467613004631,0.8941120143891318,0.6180136150854979,0.0847695273696644,0.3083100991236667,0.5931125377933567,0.9156078392945723,0.44871385195082,0.0027279913727968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.4117647058823529,0.0,0.3504091105830154,0.55
41,0.9890484311774412,6.229388040033668,-0.0633966803723882,0.2180113908587806,2.785997649944844,1.2030185036182974,1858.455050852418,1100.8904089186622,0.8803333523516331,0.8141665088176144,0.8839354641184829,0.5128856129600345,0.1688115471224187,0.7794815139071019,0.9923646469239712,0.6622918737815047,0.4231248252741653,0.166713814214584,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0447805279470229,0.0,1.0,0.0,6.0,0.5320459134086484,0.0,0.3504091105830154,0.55
42,0.900046023098205,0.9892596533477662,0.0884833648673042,0.705054589747599,1.1027720932667948,-0.8004853964898636,-450.43504971936005,-11.496237240342424,0.1181620694478416,0.2906424324174067,0.75057341887898,0.6936844710980025,0.7626024216717867,0.6596639434531902,0.7942341975082615,0.1489563118800959,0.2870774707463916,0.0067376177463616,0.0,0.0,0.031228945906163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018369968180095883,0.0,0.3504091105830154,0.55
43,0.4503456404795425,1.4446412704941116,1.193714583364045,0.5211930578735451,0.2952473722036824,-0.3688978299726957,2010.6158634112533,387.6731577066713,0.2985257379267465,0.3281350874214521,0.3027886610345143,0.4756557541353113,0.9974543041737536,0.920416015761636,0.5392012004384917,0.8883961705445627,0.4417613530986903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504091105830154,0.55
44,0.0230678666832566,0.2015412904826295,0.1745627804901521,0.0752590051632439,2.017140740026488,0.9182387725934018,1769.3495272116677,620.9236481699081,0.9172491340681672,0.1047141982720306,0.9884488331945642,0.6415949145725368,0.6877527070410353,0.0159552994188868,0.8711621619966855,0.3942468857256395,0.2768790994471,0.0909905012418707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.3504091105830154,0.55
45,0.3455173387151284,0.3573409216443728,0.6750863904615212,0.4144188591533578,4.620178130883256,-0.071968756080053,1502.5449949639435,376.3428656128842,0.2904848960351515,0.900710867387351,0.6687875779851072,0.7888323433429671,0.8957395310931173,0.25018894238936,0.9198206139724224,0.8626050872585581,0.4676896195971012,0.1666768915069886,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.5294117647058824,0.0,0.3504091105830154,0.55
46,0.2179857684093535,1.1134645104896388,-1.339500748445038,0.8923931875870925,4.0223483133001015,-1.1205045712049937,1113.5711387229328,-176.33661340318957,0.2093733495223636,0.7307081241290383,0.6511227704415994,0.4789782973769777,0.2747805054956392,0.6522231250661847,0.9564495113173804,0.4355205561751928,0.3017470516419746,0.1056128226847182,0.0,0.1859487469073538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.48152639687690313,0.0,0.3504091105830154,0.55
47,0.7710915562832203,1.7320054376107363,0.492664617372569,0.2889793223424575,3.067137656797269,-0.1236747699773148,1997.3714317629288,239.99970866235168,0.1871781035003196,0.5640172414128989,0.770560681948336,0.3836727722508979,0.9595140329203816,0.4437516903710328,0.3887173153878273,0.3885948810696475,0.287182679575134,0.0897881205505486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.3504091105830154,0.55
48,0.9318613400011402,4.611411796477332,-0.2232003333608947,0.3808411083861843,4.6784897106533245,-1.2319721123072878,2781.13131274155,498.2078275699986,0.0701190131268646,0.8230452141286818,0.3917074773200835,0.1067649356801607,0.1737984442081253,0.8594326157894794,0.1727417994963531,0.7842504655176946,0.3116902208121443,0.0004224883513445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12868723586206102,0.624
49,0.7351465375884684,1.26189441278215,0.4656167093494203,0.9085997190945436,4.600715444410947,1.220247756894728,3564.4907978549327,161.72365625714713,0.2080401449077973,0.9006178397836161,0.3895193680834544,0.1079126781666968,0.6234846977156419,0.4785337936509237,0.1920354659699059,0.9161797257302736,0.2918766333009002,0.0005232448035728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12868723586206102,0.624
50,0.1368210945696649,4.749422086999442,1.3077782998404714,0.568950539233206,1.9429482267178613,1.4803147163045265,-194.0238100751087,36.42814879176041,0.7689111201458071,0.8094698280443158,0.3735975910278653,0.0948426651721306,0.6387168133792199,0.343466174247082,0.8524271666382655,0.0644494506772866,0.0400827974656351,0.0412241839887735,0.0,0.0,0.0,0.0,0.4665228066183385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02744251803637285,0.0,0.12868723586206102,0.624
51,0.6574060450582822,0.3252334936769512,0.6454306402020458,0.3380141147970715,5.1175027737079,-1.0805339436089,759.4517325061752,-95.3414297033282,0.0183561084658604,0.3235662894962705,0.6993795023129795,0.4197793286808199,0.297943123740607,0.9362525834671926,0.7267005246702261,0.9716256349189394,0.3017398698074797,0.0057136744661729,0.0,0.0,0.0105789808419248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006222929907014589,0.0,0.12868723586206102,0.624
52,0.8369121387136151,3.3598382806280007,0.8638368677062025,0.2308362655763268,6.065117000789662,0.7886255445218477,793.9223897638265,1172.791470439932,0.7005117789662728,0.840561085486237,0.0454973058558688,0.0556415410516881,0.7427372735496288,0.304686432948392,0.5167843658432453,0.1562624236712735,0.0566905694917739,0.003642567104706,0.0,0.0,0.0,0.0,0.0165996711164538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009764512421443413,0.0,0.12868723586206102,0.624
53,0.0701325050876702,0.3627376360508869,-1.3104493429449886,0.9597071872532212,3.397700540625125,1.0601694993377402,15.150949067106012,140.51760909337276,0.6919775118728427,0.8955703281419836,0.3406884844601595,0.0646731979902832,0.8641196694106438,0.290872445829476,0.7410824063995626,0.158033654701494,0.2837834943066188,0.0330927714611592,0.0,0.0,0.0,0.0,0.3506619424394512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206271730846736,0.0,0.12868723586206102,0.624
54,0.2616234645276923,1.8040087917807204,1.0612789399116829,0.8488243665381845,5.106757973650902,-0.6955311030430448,950.2831674978112,185.3780420497826,0.6863693192599144,0.2351115398141668,0.7430355761874591,0.7929449499187653,0.53335499370803,0.1745096522074203,0.2625253642237506,0.5672123977548608,0.4054117948126985,0.0111062821953542,0.0,0.0,0.0855030484617009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.41679429696833536,0.0,0.12868723586206102,0.624
55,0.5850805111526224,2.254649095023868,-0.542544557840609,0.1724538213568939,1.1626869730767155,0.5266742698771432,538.5533571076851,225.29492042942744,0.845088864075,0.0935789104873221,0.9491360319818208,0.4150165236232461,0.8274491364623446,0.8239152626753682,0.6825184778660094,0.0527905279161485,0.3946235568776746,0.0067568211540691,0.0,0.0,0.0291280967253253,0.0,0.0,0.0,0.0996677740863787,0.0,0.0,0.0,0.0,6.0,0.36051740416539435,0.0,0.12868723586206102,0.624
56,0.6256544005856521,0.6217693866427945,-0.3247928948152048,0.9900160680153884,1.589860223735859,-1.192488467497497,-441.3353523708543,-146.45970023518234,0.0386853899088792,0.467403533020446,0.905904157134773,0.9475434977498408,0.9060644258822016,0.3823331770299981,0.6867003352298253,0.0600282848027267,0.3017176591835604,0.125,0.0,1.0,0.4736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.4984520123839009,0.0,0.12868723586206102,0.624
57,0.650642176791703,3.4128971696515285,0.1802249632205201,0.8685546336404886,2.8400727466603777,0.1098790208801954,2359.3366669436928,-115.75751290733672,0.4319253188873098,0.1021342207044883,0.1378098929110333,0.002125558465909,0.2097064361616212,0.2166372624382342,0.5162444812344429,0.5702082384902432,0.391865776672809,0.0043611611176052,0.0,0.0,0.0,0.0,0.0455192250236796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026776014719811533,0.0,0.12868723586206102,0.624
