# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 6
# problem_name: next-to-tunnel_num=1_hor=1_ver=1
# variant: AFO
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
22,0.4029933484233644,1.0440575683894564,1.2341586274796272,0.0232092039539018,0.4567212971073067,0.3873342330171837,2.36762300265175,0.9018649864817144,0.0665941643615065,0.9492558348451838,0.2396268977532771,0.3530640650966176,0.063817264412014,0.673867443692147,0.0942632181288786,1.703599278076686,1.9142488818299117,0.114769592320621,0.004746478532275,0.0,0.0,0.0,0.0,0,0,0.0,0.160655842307898,0,0,0,6,0.3623915201357587,0,1.3539476761891587,0.215
23,0.6514375904776952,5.454611960157287,-0.5902203595969127,0.7022179380297543,0.1911537497448081,0.2454848506186053,3.6374448037880818,1.3837128767387998,0.9354461167212028,0.6947914682639204,0.7148259212075284,3.644285921596301,0.9445191490570838,0.8119656583512418,0.6389342188319704,0.0084494014511078,1.2414466643026416,0.0735544604172975,0.0049422151950668,0.0,0.0,0.0,0.0,0,0,0.0,0.1980979678206599,0,0,0,6,0.36459399810709764,0,1.3539476761891587,0.215
24,0.7024545781476138,0.3515950084403671,1.4503045730613522,0.4964214822488121,0.7583717804046354,0.764082531665227,0.0465130525224243,0.2342783686053895,0.6534752267766465,0.8992033991880827,0.2512114279067664,1.5761469960700083,0.7782097126253807,0.8602908655187522,0.2505786906690822,0.6698470167707364,0.9012088070583956,0.0273735906658637,0.0023661076350322,0.0,0.0,0.0,0.0,0,0,0.0,0.3604546388530386,0,0,0,6,0.374144390520767,0,1.3539476761891587,0.215
25,0.1621426429728654,1.4423994772402242,1.2596447193423868,0.1305072148960446,0.2076500562317004,0.3964673320896078,1.1655144598441518,0.3823734357624964,0.0293041373197728,0.5491663891783967,0.1478894404732315,3.640811417716936,0.0469575296298286,0.3197779270567376,0.5566278439119152,0.9424526456604804,0.923797376937702,0.117404291522719,0.0027680468278258,0.0,0.0,0.0,0.0,0,0,0.0,0.1059990352060951,0,0,0,6,0.35917641383565263,0,1.3539476761891587,0.215
26,0.4464703310642752,2.6072073877501567,1.1458694110794905,0.3369444046884013,0.9709269998673274,0.5572016736245847,1.21835592857716,-1.2067294175288907,0.5684140728919632,0.6981650981846964,0.2264134067428409,0.2227570166610215,0.1637520892860278,0.2867558841444498,0.7678629517574005,1.7954606277527376,1.5266889785504492,0.0506466181158546,0.0019110348677063,0.0,0.0,0.0,0.0,0,0,0.0,0.043431790931336,0,0,0,6,0.3554959877018433,0,1.3539476761891587,0.215
27,0.6342760653830753,0.196956473071875,0.3952008419402211,0.3585487006063942,0.2675226198639705,0.8404777648849207,3.083400567885365,1.4795988200159569,0.917379686615014,0.6163078470745653,0.3163383973196341,0.2326916285958759,0.1625116412239562,0.9247128220773702,0.1426721546345344,0.0654869562963167,0.2543972349896117,0.0954003736889987,0.0028368953475964,0.0,0.0,0.0,0.0,0,0,0.0,0.1445116504528112,0,0,0,6,0.36144186179134186,0,1.3539476761891587,0.215
28,0.3484173940609457,0.2682984316634512,0.6366676370379203,0.8990145533822045,0.6253052088481311,0.933966077598404,4.2348470129074585,1.101922601858178,0.6307910127823474,0.1055703464957266,0.7738551752031132,0.3036725121391034,0.4894358375564618,0.9933425821492876,0.2662304024656224,0.0019583193013061,1.6489709100362766,0.0151187054857848,0.0039584950120165,0.0,0.0,0.0,0.0065654516928328,0,0,0.0,0.0047005177984156,0,0,0,6,0.3536038805583087,0,1.3536038805583086,0.215
29,0.2793819573016248,6.151357337004674,-0.8426360494924577,0.0791916513385707,0.5017167549300573,0.6089525326769862,6.054988874439335,-1.5175576706414224,0.2909863653620954,0.9274124306820762,0.7812266400242456,3.1794748241457884,0.4854516791658103,0.6438104059254268,0.2908786260044422,1.5405659495226178,0.1929319729397747,0.1182811813669464,0.00074588290236,0.0,0.0,0.0,0.0,0,0,0.0,0.0316783369275981,0,0,0,6,0.3548046080545646,0,1.3536038805583086,0.215
30,0.2813578731918073,3.9784583060379455,1.5210894095584893,0.5302151936133723,0.349193063545902,0.4987817208090335,2.9515447870697225,1.4334577380003153,0.3516074504291596,0.4421959120758606,0.325345424860184,0.5378292773978676,0.0322218977267302,0.7140854617291439,0.1329813935811387,1.8920856454293,0.2432850841362615,0.1029243728165748,0.0024533707562345,0.0,0.0,0.0,0.0,0,0,0.0,0.4586836763392277,0,0,0,6,0.3799225691964252,0,1.3536038805583086,0.215
31,0.758463100547149,1.19458875789042,-0.4218825522237417,0.2869294247646906,0.7759905446709352,0.0365456378495367,1.5903614741881693,-0.0832721524762827,0.3525001012016097,0.5576625558959466,0.0355130593740099,3.7250082395478312,0.8856822252797495,0.8351214752289676,0.7347635460665484,0.4828826357979607,1.8458720032423483,0.0937771061914572,0.000966583877892,0.0,0.0,0.0,0.0,0,0,0.0,0.035134907945842,0,0,0,6,0.3550079357615201,0,1.3536038805583086,0.215
32,0.4532329290047077,0.934195044576351,-0.6304651054728829,0.0641891840912586,0.285158165914195,0.9946792955090886,1.952517030664811,-0.3599038033777086,0.0251287931948727,0.0837542706462741,0.2321071881974323,0.9393796180959636,0.5225083267048749,0.1994451296806092,0.0595388783697605,0.8464977619143224,1.776522106532568,0.0555194821395291,0.0036075936590222,0.0,0.0,0.0,0.0,0,0,0.0,0.0226016917902366,0,0,0,6,0.35427068775236686,0,1.3536038805583086,0.215
33,0.1721124814280077,2.0444805531056973,-0.671553524160027,0.7618033483140266,0.7116592903891668,0.1421699840737473,4.964573696124084,0.3478349757845853,0.9320350913241304,0.0687802838236121,0.1642740608479506,4.876030347925385,0.4408235264882233,0.3244628435556019,0.239582323994861,0.1464998926665299,0.1020956674952886,0.0155345076834441,0.0040170809063344,0.0,0.0,0.0,0.0,0,0,0.0,0.019264145661029,0,0,0,6,0.3540743615094723,0,1.3536038805583086,0.215
34,0.9322234508629558,2.037915164242509,0.0594182603693516,0.7021663628668339,0.95440671253194,0.0166001080529736,5.807163362898606,1.1487198058664565,0.2283998885228122,0.0477182256297344,0.2178890616786548,4.139554621027252,0.6677394116794421,0.9426015169843454,0.2120497027479744,0.3202289274801972,0.3655721948364079,0.047993816191156,0.004495552576757,0.0,0.0,0.0,0.0053361019037992,0,0,0.0,0.014634390902677,0,0,0,6,0.35411591134155745,0,1.3536038805583086,0.215
35,0.1151906601769401,5.9471420051927,-0.9085204180983966,0.9132504010379184,0.2198386688454794,0.5258115028803869,4.459675611786508,1.3871690539734107,0.7513749270160736,0.3199984276255939,0.2066738524803499,0.9117043657817404,0.6797999435039036,0.6435829195585027,0.3850537735128528,1.483334692649757,0.3561963497454954,0.0193483617972381,0.002456216213117,0.0,0.0,0.0,0.0,0,0,0.0,0.031900428325316,0,0,0,6,0.35481767225443034,0,1.3536038805583086,0.215
36,0.7529690862928715,2.3042857936631367,0.7795549483097091,0.393791909345865,0.6394978847196952,0.6412683013693306,0.8493751876816658,-1.4762863224695646,0.9951014643316648,0.0216510335125764,0.9015514007388528,3.672096278098377,0.4133226675372223,0.7430669946620186,0.8795498457838381,0.9951080369146296,0.0589272983739534,0.0803961431339436,0.0069292498692144,0.0,0.0,0.0,0.0,0,0,0.0,0.2152810121143693,0,0,0,6,0.3656047654184923,0,1.3536038805583086,0.215
37,0.101477477460905,1.8892455624573476,-0.2587278731747189,0.9077406919068864,0.433719425783853,0.9152666853316256,1.8521000856587495,0.701128710633836,0.9181756130188884,0.8741018981280629,0.6852138147637109,4.749821207352338,0.7877953101089349,0.8035953325776408,0.0168141312802064,0.8472198984364878,0.1009486057819775,0.0152661955663655,0.003908815688679,0.0,0.0,0.0,0.0,0,0,0.0,0.0456817329810623,0,0,0,6,0.35562833723418014,0,1.3536038805583086,0.215
38,0.708561700362198,4.52626484308095,0.0184659392869492,0.192348240878486,0.228652466015524,0.4849451598421251,2.2120056372293813,1.128841771339368,0.0742554828153603,0.0433852678897027,0.3616410433784361,1.2065361884073431,0.6359064082916595,0.4006766673556676,0.3465651953019856,0.806941588355679,0.2115088368880198,0.0629207614491897,0.0024131920855687,0.0,0.0,0.0,0.0,0,0,0.0,0.011123319043842,0,0,0,6,0.3535954893555201,0,1.35359548935552,0.215
39,0.3180504343974127,3.671821904057021,-1.0960342597474853,0.404419533605161,0.954155794373922,0.46233839378892,1.09413121019542,-0.0343719644225244,0.2282547000344844,0.5940870526811027,0.677722490465677,4.113406584172486,0.3832887863923333,0.2748371104654565,0.2514266095749539,0.1422308697866174,0.9006761806355861,0.0848272888390003,0.0038960446591634,0.0,0.0,0.0,0.0,0,0,0.0,0.0333679174047645,0,0,0,6,0.35490399514145676,0,1.35359548935552,0.215
40,0.2000751615223887,2.812302119578755,-1.2444641440447566,0.9472708575156912,0.453330289186431,0.1661037598001771,3.8473450789531776,1.3109432880829934,0.7624984438165171,0.3019663847488318,0.5450957972183749,1.849513212650918,0.8040516032928988,0.6747421380098683,0.0303113183091602,0.0343754533801896,1.9359869517419543,0.0280705397330559,0.0022644906099873,0.0,0.0,0.0,0.0,0,0,0.0,0.0489571807956466,0,0,0,6,0.355821010635038,0,1.35359548935552,0.215
41,0.4019153984623886,1.0739323084522037,1.0049791641148489,0.3790993386867871,0.6700717508300948,0.7753298502529405,4.421015954037352,1.485532757996824,0.6144511041042676,0.2304410024723328,0.5069536966497571,4.059790411926072,0.9181400184210424,0.3510083894175324,0.6679422081692704,1.8524263012253936,1.152898492379966,0.0501000070484276,0.0034858215440671,0.0,0.0,0.0,0.0058496294543657,0,0,0.0,0.015217347738791,0,0,0,6,0.35418041042312687,0,1.35359548935552,0.215
42,0.3674689725075606,1.841077320665855,-0.2597732213352375,0.8139924957914395,0.051292718856564,0.3360850420766245,2.266404488663736,-1.182987817265583,0.7753859613120503,0.9855700297274336,0.0907928258005779,5.940115291610703,0.2005553013176885,0.8828220807336158,0.3395889836548983,1.9191473867311453,0.0737049386133736,0.0159131748088218,0.0049377064818618,0.0,0.0,0.0,0.008160174726132,0,0,0.2764550264550264,0.0072751002569008,0,0,0,6,0.37011119420223876,0,1.35359548935552,0.215
43,0.5421399852949118,2.2498960554440206,-1.3817727606425676,0.1063456238605733,0.1868411587033656,0.0390006394699765,5.881969826188219,-0.6477389779022227,0.0037904400632047,0.3390432927558254,0.7802921285625756,3.478307534423999,0.2878966155981535,0.4880657881492116,0.1124313238091668,1.409598374572598,0.1235315678288531,0.0832218303787426,0.0027527547492125,0.0,0.0,0.0,0.0,0,0,0.0,0.0327474644917885,0,0,0,6,0.3548674979112817,0,1.35359548935552,0.215
44,0.7842729957648158,2.5849889902596206,-1.4873780813754325,0.8512976098610805,0.3958411289974073,0.9860663303171336,1.3235458616439786,-1.341775557057591,0.5712234567606387,0.4701595692889372,0.6706773265765308,1.879009818550246,0.6447593991720536,0.0546131805534095,0.9626960325996492,1.7347317018457178,1.230440377860043,0.0524130105004318,0.0016860727015453,0.0,0.0,0.0,0.0,0,0,0.0,0.0511090602006348,0,0,0,6,0.3559475917765079,0,1.35359548935552,0.215
45,0.8138328951210977,0.3310589513351579,-0.4810873744800836,0.3694653758246178,0.2920212380017262,0.9515214682361082,2.1387113020423483,-0.2643037532574448,0.0804585893534396,0.8943203464885142,0.3524390470649187,6.207193156996459,0.2009117751863425,0.0377568278627417,0.8931969334189279,1.920998286760536,0.2575157630062679,0.1011254466061327,0.0039672831699206,0.0,0.0,0.0,0.001010396145791,0,0,0.0,0.0457655542658795,0,0,0,6,0.3556927029653924,0,1.35359548935552,0.215
46,0.397037860134647,3.622748638971861,-0.5257346878239517,0.7893699713258677,0.1380474784541578,0.0959511689468137,2.2059464235830157,0.9764191712798732,0.5903904862649967,0.600680467476371,0.4197533036792966,2.7292843830140208,0.7326041059519768,0.6755069812723972,0.8225880953829153,0.7548555646310504,1.4160102096354246,0.0220015660032836,0.0036745315376999,0.0,0.0,0.0,0.0,0,0,0.0,0.0438379647471048,0,0,0,6,0.3555198802792415,0,1.35359548935552,0.215
47,0.3541628454471736,4.178071385442347,-0.8978444821909963,0.2559920631976095,0.2670056169092949,0.2858296705483037,1.953810799945787,-0.2495590008168406,0.6972382798782655,0.6979883995851355,0.0586697061681265,4.294522180402985,0.9383824265541084,0.782980226508238,0.4758197882382218,1.3808967911619954,0.7995593554355045,0.0544457401896149,0.0031420133953405,0.0,0.0,0.0,0.0003869783665069,0,0,0.0,0.1399177634046781,0,0,0,6,0.3611943965747756,0,1.35359548935552,0.215
48,0.757558174682297,2.542263648091573,-1.4232394993958968,0.8795060378561634,0.4413375833923473,0.1410458739123826,1.1649158454885684,1.2079747654575326,0.3285958975377759,0.2131687048842716,0.2564807549803989,1.1975197919384974,0.1933138192800239,0.7396898347729521,0.7086549622506548,0.1404286616483312,1.0650571301003868,0.0315778399429066,0.0025608535662273,0.0,0.0,0.0,0.0,0,0,0.0,0.0241049339026935,0,0,0,6,0.35435911375898194,0,1.35359548935552,0.215
49,0.9884935159141364,5.731064272383364,-1.496618262591249,0.1686152058507271,0.8775564274965407,0.5520785499998825,4.567508186454472,0.2812240197209337,0.1701599600615312,0.6991391656527689,0.7540404939144819,0.0147832218986946,0.9041466796871545,0.586015564179701,0.483669431538703,1.669183976061149,0.2393507854905787,0.1013086914631647,0.0033438882958568,0.0,0.0,0.0,0.0,0,0,0.0,0.0275479168794165,0,0,0,6,0.3545616421693774,0,1.35359548935552,0.215
50,0.3459976462487363,0.7087380611907874,0.4944519690121507,0.1567142034678217,0.1999366011280792,0.8942402806004597,6.002860409932132,1.0345042503098392,0.2791488024128709,0.2310842542762762,0.2560466008991102,4.712126858793854,0.0175096949016859,0.6394636916869971,0.6338007274220238,0.9366037528135938,1.0474043304730385,0.1040266666464501,0.0029161094532448,0.0,0.0,0.0,0.0,0,0,0.0,0.2019257063131053,0,0,0,6,0.36481915919488855,0,1.35359548935552,0.215
51,0.8276657137183414,5.145543763386359,0.0013468702153351,0.9696105551485628,0.1600931255541966,0.8478018860477471,1.4127785918688038,1.1694090972857656,0.8908019731146078,0.6987952320573438,0.9936925081111768,6.159207639777875,0.0693928636024984,0.021961219749477,0.0839803398655298,1.6506398440725434,0.3882712064702383,0.0171669929432792,0.0033453595654256,0.0,0.0,0.0,0.0010779432114283,0,0,0.0,0.0240691300997728,0,0,0,6,0.3544204160771295,0,1.35359548935552,0.215
52,0.5524859382355687,4.976045327521384,0.5089336302055725,0.889149013405519,0.6499097142979381,0.2101319936847125,3.618396735876,-0.0472225126450642,0.647467759281408,0.7682151635035035,0.6034806618408043,5.4668316207280565,0.7260054038416975,0.7145326912280137,0.5492075562860871,0.650464787094027,1.7999694399709032,0.0151264046927274,0.0023643727196605,0.0,0.0,0.0,0.0,0,0,0.0,0.040772068114364,0,0,0,6,0.355339533418492,0,1.35359548935552,0.215
53,0.0571092044217786,2.500129260902946,-1.1655558240687636,0.2234753141242919,0.1617985916115709,0.2622626962104797,5.020167841633517,0.1380285327428436,0.084544444340936,0.4192123383067263,0.2081914426219381,2.621281306540236,0.8182536095188391,0.26183948023936,0.4149543680842776,0.9119751702926135,1.6863542583613882,0.0680352729137566,0.0008993482733327,0.0,0.0,0.0,0.0,0,0,0.0,0.0237265526724449,0,0,0,6,0.35433685603955556,0,1.35359548935552,0.215
54,0.0803726965506416,0.6232822215464658,0.7283653372814229,0.3926310495046025,0.9995429789931858,0.1191384181054973,6.16269816604787,-0.9925612256578734,0.6239753756594031,0.9597514087562284,0.5721382762402071,3.0228413115057857,0.9879863933527362,0.7878039672147159,0.670597108634118,0.7800036968012163,0.3620256437692495,0.1176864450666313,0.0046112509357841,0.0,0.0,0.0,0.0,0,0,0.0,0.0445321631266146,0,0,0,6,0.35556071547803614,0,1.35359548935552,0.215
55,0.9959644950889948,2.203424804874873,-0.2146039119919323,0.7813918706874419,0.7079903773246335,0.5948224586331026,3.581288196102661,0.2227886416701971,0.2381271486472135,0.5369046919393018,0.3396203253239089,1.0131782391447886,0.2362083169078573,0.382916001280198,0.8395518705204242,1.1227373727090415,1.0211462728156793,0.1180058758550983,0.001165266203336,0.0,0.0,0.0,0.0,0,0,0.0,0.0891066370136341,0,0,0,6,0.35818274335374317,0,1.35359548935552,0.215
56,0.4976103789954805,3.913611658769416,1.5138560958360143,0.6507116105716465,0.86869811715208,0.8996285448313996,2.752859409366143,-0.1993206444785948,0.3616313943863035,0.4720998666828091,0.4257559061081494,2.4565526451297752,0.8278529132768717,0.0140568879626588,0.3036678834606513,0.3472421207944316,1.731859447522777,0.0490734800079906,0.0011412959929207,0.0,0.0,0.0,0.0,0,0,0.0,0.0835300359755721,0,0,0,6,0.35785470799856306,0,1.35359548935552,0.215
57,0.2197130889452631,3.6719700562792057,-1.2311664321054854,0.6965648204039876,0.9278887514290304,0.4962011614566696,5.062595947040248,-0.9901767327536294,0.8015589074645967,0.2880220026158215,0.3403782447854389,1.365578147660366,0.7725499955392559,0.5907718803784366,0.6784131333655855,0.6989775624378625,1.5507056007590312,0.0150517322087206,0.0040560031087651,0.0,0.0,0.0,0.0,0,0,0.0,0.0460520415868163,0,0,0,6,0.3556501200933421,0,1.35359548935552,0.215
