# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# problem_name: next-to-tunnel_num=1_hor=1_ver=1
# variant: AFO
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
19,0.1794459795018906,5.321747159428518,0.2088228994140459,0.4010527473091579,0.0861306432001683,0.7269858386327458,1.7281113262753205,0.9686123295094204,0.9486517283984992,0.1065958677361789,0.6274166502158037,2.9284584744302435,0.3141785740364735,0.1292021290037388,0.3109299428012572,1.5681884178733594,1.893112073804619,0.0160439225913523,0.0034363532414255,0.0,0.0,0.0,0.0,0,0,0.0,0.036515208830402,0,0,0,6,0.3550891299312001,0.0,1.3536342643815371,0.215
20,0.2637994666040897,2.9941927003585067,-1.3200432175493588,0.4495708280084579,0.2127563344451135,0.9932735441370468,4.47190755645266,0.5659806357729362,0.8753198743771343,0.0005969667629194,0.3734038392384146,1.610165584861206,0.5437350495818605,0.0510100429303654,0.3906335719668887,0.4591600850432988,0.4515989856052991,0.0945488557195699,0.003579074083934,0.0,0.0,0.0,0.0,0,0,0.0,0.1304945067019164,0,0,0,6,0.36061732392364215,0.0,1.3536342643815371,0.215
21,0.2002833982908912,4.608160455442716,1.0867783946968537,0.7164750494482661,0.8022917398835598,0.5357828314500592,0.0528418814580945,1.5629237070807511,0.4211576067238676,0.491587775224946,0.576828885457475,5.170460280057999,0.0175370084029476,0.4200059303399277,0.0012143794093366,0.3909662223255137,0.1780288763812563,0.024431190434717,0.0029625894406018,0.0,0.0,0.0,0.0028805088232182,0,0,0.0,0.0270067243254263,0,0,0,6,0.35469924900874383,0.0,1.3536342643815371,0.215
22,0.7247550261675475,2.6969958092312245,-0.6567415237656171,0.7529534427273141,0.0671735134045603,0.6749063429242661,2.7126236347169903,-0.559299012245206,0.210781222671018,0.3797136549245234,0.8166748495709447,0.0381431041065326,0.4182988070686222,0.3031227403265421,0.5699009104600228,0.136804170155526,0.1398712981111083,0.0510051623735032,0.0040159151700915,0.0,0.0,0.0,0.0032331549612717,0,0,0.0,0.0367824575802757,0,0,0,6,0.35529503603185575,0.0,1.3536342643815371,0.215
23,0.3944145745606956,1.9889360719530569,-1.2637757392770494,0.1745403207689199,0.3990397120290136,0.8723649255610982,1.5730770244259755,-0.273671181595972,0.1081622471596707,0.3943822961237371,0.0886310872940524,1.6177156585390304,0.8978192755675122,0.1166858632946653,0.4357668152254598,1.300416552820336,0.7205073592651927,0.0745581983297467,0.0018690926422467,0.0,0.0,0.0,0.0,0,0,0.0,0.0152189264024418,0,0,0,6,0.35383640743543776,0.0,1.3536342643815371,0.215
24,0.1805389941763151,5.5892774024865854,-1.412436073852534,0.8486830683871054,0.1177742802972029,0.9412691411778934,3.617214761448229,0.4552357260697111,0.7032573682691795,0.0879162097664506,0.7392216367935596,4.047869719770901,0.653298768514434,0.8188876238434346,0.6737155457140973,1.1214622729037238,0.0209613665586152,0.0230403835490861,0.0033141590442203,0.0,0.0,0.0,0.0,0,0,0.0,0.0261865581683987,0,0,0,6,0.35448156224519994,0.0,1.3536342643815371,0.215
25,0.1465202822811582,0.3697478586125391,0.4180412265342235,0.388484283214646,0.3725362404497158,0.5019445591982642,0.0244607577456524,-0.7366358976181129,0.5547841889124114,0.2340939717317226,0.3218061220540257,5.272927569469407,0.5325650791049228,0.0826315989218424,0.652757740447045,0.2006859185050349,0.0138667250156596,0.116238478272697,0.0012199175321326,0.0,0.0,0.0,0.0,0,0,0.0,0.0427061367673394,0,0,0,6,0.3554533021627847,0.0,1.3536342643815371,0.215
26,0.1960519540519071,4.823636799306237,-0.6157096806933173,0.6182450364601966,0.1644066190491017,0.632983047025445,0.8116687189394491,0.2428263571460525,0.8981073477082463,0.6757369156961159,0.3813981271670674,5.301001369855317,0.5280244515075087,0.2531844657427375,0.5288053433199257,1.3975857486444294,0.474112897775599,0.0155989185158595,0.0031171377596975,0.0,0.0,0.0,0.0012267044273942,0,0,0.0,0.0330758946926261,0,0,0,6,0.35495897641882473,0.0,1.3536342643815371,0.215
27,0.3452496076905734,2.3952377688853126,0.503194993294108,0.0125975394522216,0.9376116187102228,0.0482703509845799,3.981519862431507,0.3236341677111154,0.0075379286922048,0.6948641256726035,0.7839169631851257,3.732503712138617,0.2239662373239533,0.2676142868036688,0.661231289585569,1.923787379744968,1.2956125693981828,0.0970514964633957,0.0018059716521545,0.0,0.0,0.0,0.0,0,0,0.0,0.0394912708953811,0,0,0,6,0.35526419240561063,0.0,1.3536342643815371,0.215
28,0.8962701382593293,0.0216492088170631,-0.0823495862257575,0.5212351416038966,0.5576769801177462,0.0498830052941607,3.970311336540896,1.0071204316775426,0.3511302943341314,0.0395199821551919,0.1489468782402476,1.9825427077054176,0.7609446964982413,0.598941886396607,0.7601628442585221,0.2227533355129649,1.158674104221597,0.0415628831502613,0.0039157713529853,0.0,0.0,0.0,0.0,0,0,0.0,0.1337956325607741,0,0,0,6,0.3608115077976926,0.0,1.3536342643815371,0.215
29,0.8506524289098899,1.779807360875122,1.0868889675114892,0.2971539131884749,0.0418847944842121,0.995307258178581,4.810078860148736,0.4334416147190612,0.1479776300469183,0.6090022354844236,0.3319779758074405,5.82848852695716,0.6652950339174212,0.606037877216806,0.984452774919384,1.5040991401514456,1.7571414152590223,0.1040994372603414,0.0041401624886306,0.0,0.0,0.0,0.0,0,0,0.0,0.0346691718582844,0,0,0,6,0.35498053952107556,0.0,1.3536342643815371,0.215
30,0.6551716639719654,3.7670431951943866,1.4629348875924777,0.3625850389997225,0.1114592841373698,0.4656912073351563,4.329133286752184,0.0457528650376584,0.484182699750039,0.9277691918259856,0.3686903813410506,1.0655677022929455,0.3194311280210535,0.4087103693865443,0.0387011023793788,1.1084222154491064,0.9256723084458682,0.0681663837043515,0.0042058310950245,0.0,0.0,0.0,0.0,0,0,0.0,0.024818387810786,0,0,0,6,0.3544010816359286,0.0,1.3536342643815371,0.215
31,0.1143978770554187,1.9813454074764287,0.3153286036225113,0.941555737967006,0.25095194703261,0.8786471778207496,1.3606471311980295,0.0807188440501394,0.6385349185605151,0.3187123168572984,0.2534348382443612,0.5994656783733736,0.5544310670354781,0.5669358222238366,0.3085207581420273,0.1708040840853613,0.7850953657517159,0.0154701268825762,0.0021997506037147,0.0,0.0,0.0,0.0,0,0,0.0,0.0308605829051476,0,0,0,6,0.3547565048767734,0.0,1.3536342643815371,0.215
32,0.0445273201716731,2.4643274124738137,-0.6899755569330115,0.6142913573063047,0.1623077516426736,0.4655148791442045,4.645082858212072,0.8968109790982863,0.2081254625654872,0.0375661558356723,0.0354707056762699,2.256434666176008,0.6308256402283272,0.4027842461829747,0.6075937635470829,1.5340571378018448,1.9958827381813795,0.1136340256746986,0.0039950838414454,0.0,0.0,0.0,0.0,0,0,0.0,0.0389589786518592,0,0,0,6,0.35523288109716816,0.0,1.3536342643815371,0.215
33,0.1499510730151702,3.4546561573332557,1.2332339534778178,0.4465952136772819,0.2491865036974427,0.7699772850164511,2.36988771104289,0.5422333283255805,0.0073294423372507,0.523911840520128,0.7937142403642224,3.3431824569125586,0.5482167755236105,0.8367517512771626,0.413014092846577,1.888845305609785,1.8967936410481243,0.05695672393161,0.0013535345629324,0.0,0.0,0.0,0.0,0,0,0.0,0.0183187632486685,0,0,0,6,0.3540187507793334,0.0,1.3536342643815371,0.215
34,0.7256087730455324,0.613968383464883,-0.92680285376587,0.8348973247580286,0.0687683537107084,0.8110855211929074,4.4866321149559285,0.7893277936629115,0.3327279761079978,0.5246088351523261,0.6809615254368344,2.091064508672466,0.8349793443985548,0.3131466734032749,0.69180185640713,1.2956148617052463,0.9447081013205108,0.1109022147877795,0.0040795032486657,0.0,0.0,0.0,0.0016173555051675,0,0,0.0,0.0923568021587357,0,0,0,6,0.35846906809787665,0.0,1.3536342643815371,0.215
35,0.7852220196387939,0.1135772906982248,0.6446818821940683,0.2952269523825285,0.7496852008764101,0.6211909665172848,0.4427814052117447,-1.5689247521864291,0.1268650366393388,0.1209916347397238,0.0228403302496297,4.2741685557823725,0.6034448723157553,0.4345343825568878,0.5616108141553803,1.6330988286634127,0.5204409748800549,0.0918681124488396,0.0039960320288391,0.0,0.0,0.0,0.0011154476569699,0,0,0.0,0.0267267903431974,0,0,0,6,0.35457895517648047,0.0,1.3536342643815371,0.215
36,0.853490995727365,4.460857427049646,1.1849616658751896,0.7575757668093578,0.3841878138130853,0.9810747606354748,2.5467202412719128,-0.0644272766382592,0.7228506730472097,0.2753861399398949,0.6917050948094339,5.300070370035234,0.3183254588812578,0.547062503520442,0.917413994973126,1.8775262206618035,0.340462041928621,0.0281466244320776,0.0011045481658994,0.0,0.0,0.0,0.0,0,0,0.0,0.0375636939642084,0,0,0,6,0.3551508055273064,0.0,1.3536342643815371,0.215
37,0.7783748249520493,4.689673749629428,0.4324402697818663,0.2080072195171067,0.1761903751519379,0.9235550980342002,6.206607458619957,-0.6761476028967354,0.0746406280154164,0.4769736288928978,0.2353929991425545,1.380620713708098,0.5348737039196978,0.2559102483975619,0.2210474023906591,0.0944676820407179,0.8117046007569393,0.0575640344953043,0.0028303030352466,0.0,0.0,0.0,0.0,0,0,0.0,0.0118703560818945,0,0,0,6,0.3536394327106997,0.0,1.3536342643815371,0.215
38,0.7745575156002763,3.5738912074142544,1.560258287535332,0.4509529480199379,0.0616395178927633,0.6700246624140553,0.0157516754960354,1.436242774459907,0.7659689041658418,0.8550673240879384,0.6292106798656347,0.1235336412451652,0.8010689374516279,0.2989048413513624,0.4424416960626918,1.7330566455420533,0.8420214735775995,0.0258569252796438,0.003764642782962,0.0,0.0,0.0,0.0,0,0,0.0,0.0494858296748166,0,0,0,6,0.3558521076279304,0.0,1.3536342643815371,0.215
39,0.3094290600688372,4.133063130480588,0.4718416999334995,0.7151435873690015,0.7995532642161641,0.9669328974192778,2.080874348559058,0.0103169289250921,0.9327223995451986,0.969100708424695,0.3476227611800744,3.6341560171044422,0.5260400909237759,0.1209158581507946,0.6015465126141768,0.2944521609478954,1.2652179220341162,0.0154226155429536,0.0040476137106011,0.0,0.0,0.0,0.0,0,0,0.0,0.0394189742025525,0,0,0,6,0.3552599396589737,0.0,1.3536342643815371,0.215
40,0.7448208182009847,0.7751999520342316,-1.485322866633241,0.7658234699698914,0.2093522224242168,0.2298433027462167,4.4607249250827685,-1.055060295637281,0.8303573335610217,0.9027814712602248,0.372038379292955,2.4773394309018992,0.2544892290885682,0.6238270307713224,0.0754854905783852,1.6737622291500405,1.3245489937486712,0.0159088492953697,0.0041618110751617,0.0,0.0,0.0,0.0079148642351197,0,0,0.3131868131868132,0.0080084620392242,0,0,0,6,0.37230059643889163,0.0,1.3536342643815371,0.215
41,0.5604389159808424,1.5206140892807487,-0.0801314459203521,0.104572305442306,0.37296939806996,0.1475760756920723,1.9906431196040049,1.2042723302256046,0.615356053182467,0.2473020001600846,0.7544219826986368,5.1202516307168695,0.4740223056980548,0.7247517310206002,0.9525736523315363,0.1556257292460652,0.101550658720273,0.1174424493719132,0.0012659476393712,0.0,0.0,0.0,0.0,0,0,0.0,0.0373223393827036,0,0,0,6,0.3551366081989826,0.0,1.3536342643815371,0.215
42,0.3072078186675054,1.1924036151707529,0.8545638697420364,0.0640939117533028,0.875021820524255,0.7622618122260439,1.5854947896619966,-1.134583417020392,0.1418595128327918,0.7821751527815274,0.9145464499242572,0.9508650629034158,0.4168913903204275,0.9975306762282604,0.3794710792029423,1.716733385544371,0.3667964188438104,0.0946113830788651,0.003251422021068,0.0,0.0,0.0,0.0,0,0,0.0,0.0238823246402239,0,0,0,6,0.3543460190964837,0.0,1.3536342643815371,0.215
43,0.4794650054291942,0.5903492374026724,1.0941677807782182,0.4328249887868882,0.6275816160163973,0.8062853194330479,4.491075019534749,-0.0936649697038216,0.4007256213534127,0.6729475385312549,0.3363587008112759,3.1444057724695584,0.6935773021527829,0.823353947780637,0.6442602165788299,0.1704420339233638,0.8239863890240522,0.1131671216188355,0.0020388717376081,0.0,0.0,0.0,0.0,0,0,0.0,0.0736038264978502,0,0,0,6,0.35727081332340294,0.0,1.3536342643815371,0.215
44,0.5336640850306575,3.099561356069142,-0.9362636022895332,0.3730274360109956,0.9464731266786676,0.8107781117172596,1.3756089040940669,0.4073116115696142,0.1241787868894692,0.2768095589807885,0.6015436217285088,4.49301055866569,0.7382265221781138,0.5939462496958539,0.7625435598705793,0.9894823800209748,0.4969051048890407,0.0568330224063249,0.0042146499433517,0.0,0.0,0.0,0.0029614056480893,0,0,0.0,0.0227222920223996,0,0,0,6,0.3544519822159111,0.0,1.3536342643815371,0.215
45,0.4150239525312494,1.059153671890034,0.93475389868818,0.0120498058637035,0.8146904293649996,0.0804113610713823,4.88771273934274,0.4045936778968093,0.0764696701223484,0.625072373746619,0.7489453834258104,3.50261798744852,0.5204454746143224,0.6743050771432734,0.1491886288335534,1.4806764951711635,1.7591002091960062,0.0791288071542599,0.0011785672110404,0.0,0.0,0.0,0.0,0,0,0.0,0.0278584404192097,0,0,0,6,0.3545799082599535,0.0,1.3536342643815371,0.215
46,0.6716686150520856,4.939796786400968,0.832527854830122,0.7622283152523915,0.7423183839526146,0.622222378674733,3.52272796921108,-1.496080599147176,0.2459980748974912,0.3895681459707059,0.1248500151018305,1.0012744891215526,0.5732357823580384,0.4437158994124829,0.2734347758759409,1.1989796243142987,1.5883429762747805,0.1160854959010544,0.001936724843761,0.0,0.0,0.0,0.0,0,0,0.0,0.0234786596433345,0,0,0,6,0.3543222740966667,0.0,1.3536342643815371,0.215
47,0.4031730928503676,1.8377802661120173,-0.2645826659216512,0.6141036194037853,0.7684682092626637,0.6857702827469443,5.017854065768868,-0.1892816952209666,0.0443775342507648,0.6589782565045476,0.8235433640068733,5.834192499416096,0.7403751296656346,0.2391636452673402,0.9535901551402782,0.6424572019018622,1.3696607588428913,0.0673245023785896,0.0014062778929518,0.0,0.0,0.0,0.0,0,0,0.0,0.0274228624446081,0,0,0,6,0.3545542860261534,0.0,1.3536342643815371,0.215
48,0.8938717072199477,3.68188448259002,-1.1446803591905896,0.7413440308114272,0.1516984680697257,0.0076032984659104,2.476374058418168,0.1630958757619938,0.1726622938369919,0.2401168418175003,0.7390733642981338,0.3673851496880298,0.7475012538112813,0.6309208356701705,0.1411149720001761,0.348134613685765,1.444654178699618,0.0544598549781006,0.0022401567845423,0.0,0.0,0.0,0.0,0,0,0.0,0.0637822727212411,0,0,0,6,0.35669307486595536,0.0,1.3536342643815371,0.215
49,0.7398032143824131,3.537589789167225,1.1149935492408138,0.9415379540274394,0.4854307486104792,0.3255457031626001,6.225858797303639,0.8507968302255517,0.9407115184796462,0.8080649750248365,0.8128982042994857,5.182375837068445,0.0339177927387828,0.1605676468097177,0.3937985070669346,1.7472270422658596,1.2245760344468355,0.0173681962840509,0.0027316613917856,0.0,0.0,0.0,0.0,0,0,0.0803689064558629,0.010937028482512,0,0,0,6,0.3583121138199044,0.0,1.3536342643815371,0.215
50,0.6839044712381755,0.0744538619919125,-0.6892986006630135,0.1186642678572557,0.8260564914862187,0.4737376715890499,5.441108155921785,-0.8307867782713223,0.4768161881134544,0.4294307850443231,0.5517610850977702,3.497580502427194,0.538558124219098,0.3145315356108499,0.7085416204644419,0.3035389920903102,0.0813781690956709,0.1150312485767784,0.0028424424781586,0.0,0.0,0.0,0.0,0,0,0.0,0.0325792167429778,0,0,0,6,0.354857600984881,0.0,1.3536342643815371,0.215
51,0.519249421256179,2.8100996157105773,-1.127504866328734,0.3049145955062734,0.6710292399951109,0.0791327676051442,5.638481888202695,-0.9071469006546518,0.8806695579618385,0.7043148430080677,0.3990144047214791,4.523977789050232,0.5450592260635856,0.2731943369130684,0.4673491327108278,1.872177461371948,0.3609272410975204,0.0151437337320446,0.0015433139076248,0.0,0.0,0.0,0.0,0,0,0.0,0.0290447319071742,0,0,0,6,0.3546496901121867,0.0,1.3536342643815371,0.215
52,0.4844987836040368,5.835465175312631,-0.4038950084890631,0.996567112247514,0.6444308753405144,0.05659019390654,0.7558022257619876,1.4708027081746595,0.903663440649858,0.8489160939069583,0.4923167712756603,1.8517651065579264,0.1228144735061123,0.2519367462508453,0.8146002121185159,1.4857652305873377,0.5086821340767307,0.0170401921518034,0.0013673462607027,0.0,0.0,0.0,0.0,0,0,0.0,0.0188212699646169,0,0,0,6,0.35404830999791864,0.0,1.3536342643815371,0.215
53,0.4562410263640009,4.694344089701761,-1.3117838400519204,0.286350569999144,0.928534580224174,0.9055165392206987,1.551842927074604,0.8557920806559149,0.0458700670857399,0.4425683885582545,0.1845939403104887,5.696978387163921,0.7267828558919702,0.106846728407698,0.6696106102787076,0.1957671600211539,1.3114753282584732,0.0528714334432773,0.0041006032443747,0.0,0.0,0.0,0.0,0,0,0.0,0.0141935554263983,0,0,0,6,0.35377609149567046,0.0,1.3536342643815371,0.215
54,0.9251065010638893,2.306490389256715,-1.3361515556337906,0.6179716449412415,0.9770787965409098,0.1450028086631892,0.2919319513414746,-0.1532620102694892,0.6858661484869307,0.7926321539524012,0.120602858583504,4.48231290550943,0.8460376027111185,0.7817200642294722,0.2364141916930433,0.65961081513113,0.5503286032056911,0.0303748925494604,0.0041633909836933,0.0,0.0,0.0,0.0,0,0,0.0,0.0629775684824433,0,0,0,6,0.35664573932249666,0.0,1.3536342643815371,0.215
55,0.1102041035948911,0.5593283041036989,-0.0562084838502565,0.0109324074200406,0.395279880889126,0.788622030098472,4.182486739355805,1.476725126221928,0.2735863630465024,0.8944399132910746,0.6861481509334544,3.891544948505361,0.8629117965607566,0.2593077123230786,0.9696662876633002,1.755214210588367,0.988706550336378,0.1189844494985598,0.0040142927771849,0.0,0.0,0.0,0.0,0,0,0.0,0.0281389884110838,0,0,0,6,0.35459641108300494,0.0,1.3536342643815371,0.215
56,0.2461942057743779,5.941074390807949,0.2251365404151708,0.4309909074872706,0.3017939303404992,0.9367441353477888,4.580012171060518,1.468568454849735,0.4485258012202092,0.7151259707645488,0.195191602228466,4.45033455722618,0.3660742236108292,0.0418720769964955,0.3839909644743045,1.2630704721423374,0.8287666108526339,0.0859075100687627,0.0038293837343349,0.0,0.0,0.0,0.0,0,0,0.0,0.5012542757964374,0,0,0,6,0.3824267221056728,0.0,1.3536342643815371,0.215
57,0.5258814422045313,4.630747449547443,-0.5665657590083952,0.7947344500097472,0.7528898667302909,0.2865954682503383,3.801097572206211,0.6590764750851204,0.4285651138916043,0.9523995811335167,0.3662798859866919,1.997434691180093,0.262415316780923,0.2014578247224262,0.2494782162705003,0.5327935409453102,1.0059470921536935,0.0262425353121713,0.0039048099893949,0.0,0.0,0.0,0.0,0,0,0.0,0.0315102215891877,0,0,0,6,0.35479471891701103,0.0,1.3536342643815371,0.215
