# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 2
# problem_name: 15-areas_hor=1_ver=2
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
11,0.2793342604446359,4.131533231175293,-0.6958163589505542,0.6987249324585827,2.8258445581369016,1.158474931998699,1025.0238398222868,666.05272589098,0.915525958430136,0.2901624067228453,0.6000994232378637,0.7510288657824158,0.4076592719882334,0.5308223185757566,0.3879368012178014,0.3620297663623679,0.1723721623378782,0.1335940656267289,0.0,0.558785388485861,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.09169325814622713,0.0,1.00270748105975,0.332
12,0.6650518631498077,4.42663691320661,0.1724907971832225,0.802588476693502,4.439281908191603,-0.509962943601588,3078.0304467809733,1018.8794639840564,0.3579858264867173,0.0612151340348054,0.3505099653794101,0.8133771987101239,0.6852499610934778,0.65705928434846,0.3470069416128952,0.0150100853637044,0.3856621036918137,0.1986683352744073,0.0,1.0,1.0,0.0,0.3776018928237911,0.0,0.0,0.03180112399811,0,1,0,6,0.5534942951071706,0.0,1.00270748105975,0.332
13,0.7971705652231357,4.827031023092457,-0.1036640814732203,0.9328959034196784,0.0676585229450747,0.3717923270998462,2630.528693889699,1105.42994605457,0.3999752646856154,0.8059215823713204,0.6956337186971989,0.1482630631477284,0.8620946308749715,0.7015366713130193,0.6056268386851992,0.2730521579535031,0.4007002863878204,0.0097638602576154,0.0,0.0,0.0,0.0,0.0918852521385211,0.0,0.0,0.0,0,0,0,0,0.005405014831677712,0.0,1.00270748105975,0.332
14,0.0725298936339454,5.184717282244399,-1.4227542741197914,0.6857160586866727,6.011481926094934,0.4599786685588398,2690.121474365988,213.36064375803704,0.2775985777516336,0.4208853818098315,0.9190116649061604,0.5292808004408697,0.7506798633818937,0.6889445009009608,0.4750777019331796,0.3105635145140137,0.5,0.1089287902232864,0.0,0.1281402042522699,1.0,0.0,0.0895241614232939,0.0,0.0,0.0,0,0,0,0,0.07162731562797435,0.0,1.00270748105975,0.332
15,0.8192616053555793,1.196748508892936,0.4869351872667442,0.4475923774916174,5.569509648467268,-0.7942014095150269,-683.6560481292195,278.47598766268254,0.112687771628593,0.0250325032923869,0.6187100289663262,0.849722986079905,0.1049163577534959,0.064538010953043,0.4683620702793305,0.3346657060744689,0.2920787160273687,0.0053499840916692,0.0,0.0,0.014638184747031,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0008610696910018235,0.0,1.0008610696910019,0.333
16,0.0543752636867244,4.1828261892013385,0.4907735849082852,0.2715861418951547,4.85365009882497,0.5614731368896195,3278.017080154761,1037.2624814706348,0.6174777889526653,0.67256400158594,0.5162330834200817,0.5728543759092064,0.9888335583272364,0.0386281294613232,0.4062052039241898,0.6841181831417291,0.1893073776659528,0.1656691863984535,0.0,0.4488593080013059,1.0,0.0,0.4764324261015716,0.0,0.2254758418740849,0.0390869049282729,0,1,0,6,0.5405796753473668,0.0,1.0008610696910019,0.333
17,0.5458504394168675,4.5344767177881815,0.2931574852821634,0.080472768118341,0.6560798427196104,-0.6986282076680556,1559.003184717954,491.6272721745862,0.4380393650678134,0.2291535435294486,0.7476154965921558,0.0421480058822566,0.1062557311685398,0.4629991905779241,0.305522765383738,0.4379584919635449,0.3164814432828042,0.0028476635195165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
18,0.6243220074355877,1.3436594950773717,-0.4681316760356393,0.7144403341117586,3.560076656506177,-0.7464011848037623,2614.6664980426413,1163.525071525876,0.846490275616074,0.5704857438436145,0.6266296708129073,0.6226510643884975,0.3152454818786809,0.1183926262252011,0.6775294437013556,0.3538363046920124,0.4535698108470472,0.1326547079503186,0.0,0.4307032833753739,1.0,0.0,0.1021232614973404,0.0,0.0931586608442503,0.0,0,1,0,6,0.5074108944539392,0.0,1.0,0.333
19,0.8418808310007952,0.2280018554954134,-1.3411449085298504,0.4858686368588887,4.927666559855356,-1.2823674268195275,3680.747616184783,494.9608339213429,0.9999525903452836,0.9305649475468236,0.9883047934013937,0.9940750847345384,0.2702032774614575,0.1619768197737829,0.3293978545471804,0.4378536750816231,0.3808910481512353,0.0636311482022356,0.0,0.0,0.0,0.0,0.7076796173487307,0.0,0.0,0.0,0,0,0,0,0.04162821278521946,0.0,1.0,0.333
20,0.0250511594753863,5.203737204030801,-1.4247960693654846,0.750187188183883,4.45291915279547,-1.1300507488762026,3674.59672709623,592.490978957696,0.9610132802595552,0.1912551887297552,0.7371733095831986,0.6251786119114319,0.5380210717479561,0.961046685980159,0.7293577130768643,0.9176064755925454,0.3170478296948424,0.0707316081281713,0.0,0.0,0.0,0.0,0.7475511841844865,0.0,0.0,0.0,0,0,0,0,0.04397359906967568,0.0,1.0,0.333
21,0.8807604295451397,3.1746706285761657,-0.2563639204382539,0.9694919916632616,4.460073429473597,-0.4658424871128916,2384.774200993139,162.8371375569447,0.2857915759808968,0.9815713695365592,0.7614679173990094,0.7526097553298299,0.6533775638545013,0.6659394742369685,0.0103243780747884,0.7623752912518567,0.5,0.0037564016612383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
22,0.5357768773764512,4.023355873990533,-0.2182332697136233,0.4063046766754573,5.57323359342508,0.9714256600696812,1434.8859011287686,-128.1881016109972,0.7204844122157571,0.0250035604542311,0.2916532525158496,0.851021209816744,0.8175568465124273,0.6588906443644432,0.748434935430187,0.3863234679829468,0.3989938788342557,0.1667137212034201,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,1.0,0.333
23,0.8287478709303923,1.109124913054964,-1.3847320954504465,0.3265244622426171,3.442340768434208,-0.8734269256706052,2092.402628193971,552.1083488426367,0.4535771419792167,0.8532598800742786,0.9846622757460304,0.0548517846260288,0.0396683266389488,0.5722422024599436,0.3820351581562462,0.803946139914059,0.3023218681565786,0.0037423555044731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
24,0.4162482848045709,5.217263286271108,-0.2108702324720213,0.3658338649856847,5.626814832018706,0.5606445578659516,1231.2186274139815,750.5002249062254,0.1825144559063499,0.3037056122198746,0.8373578433754959,0.620827161120636,0.8956330860728762,0.0572922896530038,0.7703763741801049,0.1069592285258816,0.3023231718973492,0.1099431582806017,0.0,0.2436865548524675,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.07315803263838044,0.0,1.0,0.333
25,0.0564129995212151,3.6695521862349048,-0.6630320601264366,0.2825753172506349,6.263487538590663,0.3140090701524205,2926.0237141050247,905.4416015955215,0.2240129199541797,0.1501527828499905,0.0338741885595262,0.6490107818511519,0.6616044772054217,0.0595718743214318,0.8660348954806434,0.1374430673201042,0.3020857627940786,0.003683993667733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
26,0.8091463704694055,5.674167320635747,-1.0698196756657825,0.9680317730128586,3.333722832571368,0.6762454028823317,2523.601546237118,144.20196895400886,0.5263286162042199,0.9763203551142612,0.102106453767956,0.1481609658077189,0.2854833320238361,0.6368757376270713,0.4530090808345454,0.7531744251555207,0.5,0.0048333609426049,0.0,0.0,0.0,0.0,0.0315759764246786,0.0,0.0,0.0,0,0,0,0,0.0018574103779222708,0.0,1.0,0.333
27,0.6920658928692797,4.426285324091153,1.0426158288554703,0.0212519494174665,1.088964031600174,-1.2714930968870646,-417.0243261256725,80.58814150227943,0.6633065797797957,0.6968117316987084,0.46553402349877,0.2255880572510855,0.422458310882096,0.4918894512056949,0.9861369146030262,0.7834842813147571,0.2990708294470407,0.0495147240126989,0.0,0.0,0.0,0.0,0.5744429087807117,0.0,0.0,0.0,0,0,0,0,0.033790759340041866,0.0,1.0,0.333
28,0.1707124399135334,1.9092933335509863,-0.6322301644223912,0.4202710214692086,1.828316096224912,-0.8117332102589324,2336.5426374094573,1079.072191927989,0.2267155059717712,0.7849540191617492,0.8778654803532283,0.9004385943704954,0.0734854045961731,0.9977246272759402,0.2556786655330147,0.7050957983044026,0.2971677245593446,0.0063454145452984,0.0,0.0,0.0272593709243938,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0016034924073172823,0.0,1.0,0.333
29,0.2377203755254539,2.93557582414138,1.0806411144035928,0.4492926001661678,1.662892349179534,-0.0139449914566283,2959.455415659901,808.4902286005988,0.0417029934417413,0.0980759630032604,0.8312378841655937,0.4056692006575796,0.9311136341644236,0.5776976576758677,0.703248192311083,0.9752109380143176,0.2970994849839373,0.009672025260597,0.0,0.0,0.0621454436532518,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0036556143325442237,0.0,1.0,0.333
30,0.3670869119508611,3.4834418181353617,0.921069733404825,0.3142011289526545,3.595311816475552,-1.148756302504647,1110.8548686492784,757.7249257141285,0.3149624659801107,0.4346132024750686,0.4198805046412877,0.093536743908044,0.4071507305885004,0.1173836937319205,0.6619063445746631,0.5376007771629956,0.4213830800080788,0.0020663930151533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
31,0.7696301994896098,0.5507190253096613,-0.8807571210985795,0.5180904320039228,1.374879445362478,-1.089463351601451,2765.9499226681974,531.2159162574849,0.8621758930870465,0.9073952025051232,0.5279448239453871,0.1408235752534823,0.9900495956034886,0.5619752338141641,0.252231824831329,0.6584030865451009,0.311910341518169,0.00421329652888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
32,0.2832585033706045,1.5286497613284182,-0.0022840140449755,0.3460080759164512,1.0093771286602466,1.121090479846976,2433.8597938712146,587.9346655367751,0.2540535122749923,0.687530590247487,0.8370143039981143,0.1060699129985622,0.7626564146541988,0.6120787215853281,0.7323659824960341,0.1893353906521092,0.3080964950954195,0.0014602916541397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
33,0.9380268064498576,2.5317408827786667,0.5809896432424893,0.6578506313451228,2.1340364376077883,0.4361125797577365,2913.2307680054946,385.66075453371184,0.514626495623626,0.2297367049330847,0.5331815579124787,0.8486639997207228,0.4555654179957209,0.074937305165414,0.6515259435497932,0.8128452770598893,0.4334229890894177,0.0332997776542155,0.0,0.0,0.0725311838595625,0.0,0.2717153631259647,0.0,0.0,0.0,0,0,0,0,0.020249796881501605,0.0,1.0,0.333
34,0.320311442056602,4.051836360097572,1.0200650629379706,0.5256982446034576,3.2196981375427534,0.1762277858683194,3630.2137321582095,313.8313136815864,0.7422740250398178,0.0962937892216985,0.3136025258775524,0.2958064121142724,0.2406779570123832,0.390953739448508,0.3177671704871325,0.737038622431914,0.5,0.0559954795996797,0.0,0.0,0.0,0.0,0.6315675977596038,0.0,0.053072625698324,0.0,0,0,0,6,0.3932141307916428,0.0,1.0,0.333
35,0.2607044922279907,3.8105371372234447,-1.10248374345647,0.4406243681953541,2.3020839665519204,0.6043916038554213,1256.3544134646472,256.7678973763188,0.0433643261705216,0.4984547943633491,0.2668615646124143,0.8065661532973387,0.2684071588030913,0.9321878037757972,0.2732612262948496,0.2510470303349249,0.3021221798932301,0.1056838332470033,0.0,0.1868955544044892,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.06981738555320526,0.0,1.0,0.333
36,0.5911148603889208,5.866357872152382,1.202530274890958,0.2893384392379481,1.8223858361529688,-0.1450725927881728,3417.194225537519,992.861972353396,0.1232082808315697,0.9843332091336148,0.6502006723224593,0.5622142470791686,0.8154315721399773,0.8216744474158688,0.4401641412977637,0.05256031068038,0.3017757377043891,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,1.0,0.333
37,0.6516641595711236,3.864804802502189,0.8588849104031766,0.3979218468043115,3.619074588938836,1.538536633194497,609.9086077385955,778.5739477517459,0.5760594406507451,0.4439569481284934,0.9072675266306544,0.731183024531771,0.6508829735037525,0.1229240619917544,0.0373992118892542,0.8414623256483564,0.5,0.00283531162627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
38,0.647542581810689,3.385760178451236,-0.9052373678323508,0.7086749484770075,0.6161306240759212,0.6495319900091898,3330.5017679236007,1203.3674186810315,0.4092081450108216,0.5378894864570009,0.0065153510077989,0.2356075832029249,0.9749589260323722,0.8774724023527405,0.5325567842556496,0.2615685431040079,0.2799952415819465,0.040721707560823,0.0,0.0,0.0,0.0,0.4468644862198693,0.0,0.1382007822685788,0.0,0,0,0,6,0.38735678049932043,0.0,1.0,0.333
39,0.1152463537745164,0.9539834997578236,0.7917004537727341,0.0609065081362405,4.842337359603197,-0.3010781503492223,2476.990295376729,864.2270118502117,0.5177685263503377,0.5906573969767781,0.0517964717679708,0.7602239959145843,0.8582743724615289,0.3895694667797389,0.0808019423144335,0.6524511337185092,0.3413189633352424,0.0034638019446463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414199800406506,0,0,0,6,0.3553776458847442,0.0,1.0,0.333
40,0.6227447144102576,0.1311031084900589,-0.8142115544976589,0.1152968784473895,1.3297396992504855,-1.313544063990256,3287.9196773405592,133.69834460840605,0.260979186562261,0.9727203163562154,0.7340107218216813,0.2970648035054445,0.6984232636374623,0.9463280974319962,0.8982544092688841,0.2679913853262431,0.5,0.1409575886161488,0.0,0.1274203959937948,1.0,0.0,0.4708025610518008,0.0,0.0,0.0,0,0,0,0,0.09401311512032914,0.0,1.0,0.333
41,0.1021510129046849,5.781909777968534,-0.3153495290277381,0.3446722821829658,6.125179800687229,-1.040811977339442,2348.506517234552,888.6159042669751,0.4705598092216633,0.9902863202262272,0.264808762749444,0.7912975886244292,0.748537162532534,0.8551478618282761,0.6651707142951195,0.1387267294542392,0.3433827584127944,0.1134015637553422,0.0,0.2887740739003911,1.0,0.0,0.0,0.0,0.0,0.0387509831367051,0,0,0,6,0.43103088570806447,0.0,1.0,0.333
42,0.0991809231575729,1.4488093492356455,1.3888502393418047,0.0871143435269324,2.105974056344483,0.36682454388524,526.4593375430184,583.7001219358353,0.0216593098801298,0.1025929858024096,0.2990782063103129,0.8741613406425307,0.6785793797525286,0.7067999982026038,0.479884732701788,0.2867232218538373,0.301815677465723,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,1.0,0.333
43,0.6108505559628198,1.2372234013463488,1.3979741316540857,0.0266593490051391,4.14295365591386,1.2742994305177335,-728.1935903056808,763.6785952100016,0.6391648508213935,0.8697288202532384,0.1309612808050672,0.7287458412563222,0.760992136977586,0.7464779231857063,0.0975327176513096,0.3116138617803532,0.5,0.0554883086451052,0.0,0.0,0.0,0.0,0.6184599783413699,0.0,0.082036775106082,0.0,0,0,0,6,0.39414686784985015,0.0,1.0,0.333
44,0.3286877189350616,2.9624888311468567,0.7308645699443992,0.6203387007613117,2.9466018243309087,0.2493049299337306,892.4542205133848,847.9035835998411,0.1705162880371684,0.3260109902686181,0.1132243447057134,0.4460472803728952,0.6652647042098566,0.5646625244532993,0.0198319604754511,0.8353471201790087,0.3012283645743795,0.0016664613014099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
45,0.2265424185491025,4.498698878980175,-0.0423772991297475,0.9743078633181538,1.1254836491653029,-0.0427395812854731,2577.577862245721,84.62418085388583,0.7474297434607698,0.8292749903622925,0.3480960592448683,0.3567392151876197,0.9021084641915024,0.2782673273157899,0.3017888935664483,0.6973938268566146,0.5,0.0652828923784739,0.0,0.0,0.6176729208575289,0.0,0.0723296175739261,0.0,0.0,0.0,0,0,0,0,0.040588384613615,0.0,1.0,0.333
46,0.8931259535904053,3.3798443678748438,-1.2382039383136985,0.1226780768165947,1.4639604194170548,0.2344509310136915,1675.2380556656385,945.0702711575271,0.121225657962685,0.6074561227828452,0.0343144616353543,0.8356284858311973,0.4840182751966666,0.8124935899891446,0.7365988263001938,0.999045692114486,0.2973253556643804,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,1.0,0.333
47,0.8623444996374116,1.5736937683422243,-1.531768949182685,0.7702443724908266,0.7634220002325779,-1.2076085611843212,2139.405369588219,700.1803228908858,0.8416829422294343,0.0128045420761868,0.6662287412083552,0.9201418537679176,0.1874095400750034,0.2482418507831244,0.0855573998770345,0.2136544042084004,0.2413382052147608,0.0040639607176251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
48,0.0237736323269702,3.731679534642189,0.0287864015847494,0.4183564621572044,5.013649849513428,0.7346141839026785,368.0237252281743,-99.44886911130408,0.0402871045181166,0.8215072732332085,0.4348585935667098,0.5931581652124746,0.8205724100963133,0.3048551590738343,0.7958265281935927,0.2341298982328324,0.3018928714884257,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,1.0,0.333
49,0.6383840336219638,4.81809191485392,0.2631947859776644,0.9093543990840895,4.726983259909403,0.8634000070450045,3028.264344632615,550.862757137244,0.035280378141919,0.2002007270025685,0.7678325250360616,0.4561163622650298,0.0474318037627543,0.0520743191536596,0.9915807237257565,0.2994664114701953,0.3330180049215455,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,1.0,0.333
50,0.421343384656353,1.7415793991998951,0.8047921015349706,0.3955847827255424,0.913016226397393,-1.3125754475000626,1460.1040643926897,-165.86151562099255,0.5723241127419268,0.2347149166840054,0.1921387936112611,0.6640278281176378,0.5127664021726924,0.5389081533406433,0.8158789209854459,0.3437666241541121,0.4089397043139525,0.0008287132825461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
51,0.8292436224000839,4.945431317802655,-0.3215430451458623,0.5148616297272292,0.89972343138131,-1.2189320628114202,2249.938292283973,1189.0124295120513,0.2717096508405084,0.0128631665506441,0.9451685834888452,0.1825129527390862,0.757180482205163,0.631599355109869,0.4511431450204335,0.7942636592799422,0.4517874091299224,0.0013097770271427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
52,0.8229392122172956,2.670348551271569,0.9255673369354868,0.4813431966877063,2.26619474154503,0.3149974012136014,-270.50075842280074,433.2141833102793,0.8554131628353202,0.2425646888630086,0.3761001191892238,0.6415013322789463,0.2965870257484305,0.8312125214989041,0.744062071771558,0.2702373426625564,0.1968831935809841,0.0682481812420377,0.0,0.0,0.0,0.0,0.722317876761504,0.0,0.0,0.0,0,0,0,0,0.04248928686832377,0.0,1.0,0.333
53,0.3193476116506911,2.640796449265216,0.7652170895466885,0.931456558075973,2.123559965344906,0.589167784651186,3138.9917681134225,560.7641412460358,0.1694114373633192,0.4882218182964412,0.7213590533197932,0.77210034969958,0.0354622181044045,0.2501632063409513,0.8235411941759153,0.5699430119628152,0.3013201353236218,0.1422480367773284,0.0,0.6744182681421567,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.5102598981260092,0.0,1.0,0.333
54,0.2415305056376336,3.799156780262894,-0.0852685888296271,0.1859863181436057,4.121597461332033,0.8900139237729303,-643.1192457954085,248.23878033607133,0.2142275422725955,0.6312795802797941,0.1330773440592462,0.1397076813607556,0.0958316717445352,0.9334649080762676,0.5057901186929629,0.9305290503182364,0.3020418790361976,0.0035366056577344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
55,0.8933122476107982,5.185214581655997,0.5698180792316534,0.902261862223916,5.941653562349341,0.9161175331724,406.2548017300585,1240.7465052893629,0.2849748687983378,0.2144249268610559,0.0337209816391371,0.9117880559662028,0.1757986852653883,0.720279543008686,0.9307347195922684,0.1449306869361714,0.0158142183293243,0.0163800932563831,0.0,0.0,0.0050335525286195,0.0,0.1397666291310989,0.0,0.2260371959942775,0.0,0,0,0,6,0.37475513986199976,0.0,1.0,0.333
56,0.5171765792622104,2.1631396040677946,0.3369752202101161,0.1650616967511682,1.993069998682894,0.5316387754973109,673.7395939285088,-22.428428823925884,0.4813645770003739,0.3187102816532884,0.9061953468934532,0.4084861262094934,0.8529927543228587,0.7545501400652854,0.142107577616828,0.695848397585786,0.4406205855527009,0.0030605103587863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
57,0.5102757068486883,2.975099181923547,0.5107785514142291,0.4467725829277946,4.8610610687338,-0.7460148670652095,620.7367477262394,1049.560103937669,0.2408546099033406,0.7322625142591861,0.1661205742930163,0.0743185197750903,0.063394271466133,0.4050577421432568,0.5527920977842777,0.8608568828524449,0.3017031949431615,0.0031985221217519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
58,0.9788586695383718,5.064308315893564,0.1501091379420587,0.2042996496527529,2.3940919554230584,0.2644306478036902,2806.93863998392,80.30597144191489,0.4381773598127944,0.1835065782882678,0.34765134979907,0.6005902728655688,0.446005932001435,0.6082455680831769,0.2919760192462843,0.9892802998643496,0.5,0.1830746790384282,0.0,1.0,1.0,0.0,0.1940954934891571,0.0,0.0,0.0,0,1,0,6,0.5408291466758328,0.0,1.0,0.333
59,0.0879883100089934,5.69422472931088,1.565058278155543,0.3938309715396135,2.466453695351958,-0.6795986723203611,1690.0331940092142,75.75276866936406,0.9089893352567966,0.9124236348688274,0.9098074645409024,0.2410486191525607,0.409900083944078,0.9357825949004888,0.791693620390916,0.9692214253902754,0.5,0.0032375921365111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
60,0.1583418152170417,6.239535480498456,-1.0691167298917883,0.6533077657472446,2.059174090471693,0.7293633410239257,-401.5751860124565,923.4002161975257,0.2690985081988752,0.9841905254235876,0.4586123458927413,0.9833868570148574,0.4684266214317246,0.5165453950915095,0.7443885551741249,0.4521357271425533,0.4588653761345213,0.0471212824686145,0.0,0.0,0.0170694063720613,0.0,0.4933220084844759,0.0,0.0586701434159061,0.0,0,0,0,6,0.3864153857807319,0.0,1.0,0.333
