# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 1
# problem_name: 15-areas_hor=1_ver=2
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
11,0.8710935205076187,3.707939717729289,-1.549974379891684,0.2063681522615996,0.9209755488811372,-0.5372136635527212,258.5533871381225,153.15505614867664,0.433194052777708,0.7724605547522045,0.2174426034185977,0.4193166717574991,0.3651095279755222,0.8997767677777673,0.9179341572927824,0.0140176850303607,0.293965431806504,0.0184579834561952,0.0,0.0,0.0897412819602719,0.0,0.0681436402256942,0,0.0,0.0,0,0,0,0,0.009287348363880359,0.0,1.0,0.333
12,0.7983015958593158,3.881162905166077,-0.023904422991779,0.8642385855930445,0.2182264520196494,0.3456106870468292,3073.069277819684,549.8667278803338,0.0200663116298688,0.7619616419700556,0.9379001017112444,0.9378616575879638,0.2232626606440784,0.5381382630519344,0.4882669136943243,0.8168248428633168,0.3070260507304044,0.0021124148648772,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
13,0.9373890882900804,0.8070785541566792,-0.1291391466314853,0.283127123732152,5.368441087325226,1.2933118226923948,234.74612653988777,-23.193223858493923,0.7411393847720561,0.3597476699832975,0.8988594636316953,0.1088012785543991,0.5417048300293441,0.2301061191633219,0.6200111822758066,0.6606791554221098,0.094826818255065,0.0146539692025121,0.0,0.0,0.0,0.0,0.1547736953450512,0,0.0,0.0,0,0,0,0,0.00910433502029713,0.0,1.0,0.333
14,0.7963602424474,2.1618283305533814,0.0764665156548503,0.2729754436866283,0.5075378060822738,-0.2703109803404939,-103.11067118324364,460.1925483261954,0.9444221953099572,0.937190212980958,0.6522618902731625,0.6876888295139023,0.2954400418525897,0.2236603081256976,0.0641014129562607,0.6580295769752953,0.2180409203916376,0.0618900283986062,0.0,0.0,0.0,0.0,0.6621361223932541,0,0.0,0.0,0,0,0,0,0.03894918367019142,0.0,1.0,0.333
15,0.8894700525035727,0.8368455081680265,1.3254396216010074,0.1526694956226767,1.834307355039631,0.4139266714004406,-500.3028300825641,793.0997017359334,0.6958224104270911,0.5907170014579317,0.5385854517631199,0.5476382716862059,0.8515212130066746,0.0742627002751,0.087781207681023,0.6277684479109032,0.5,0.0483429392190158,0.0,0.0,0.0,0.0,0.5659111411179175,0,0.0592485549132947,0.0,0,0,0,6,0.38971527623713015,0.0,1.0,0.333
16,0.887637330396494,0.8376689646862813,0.3787797167777536,0.2392292586222112,0.7588017989901351,0.92650809574087,2861.808647722378,-215.268745268648,0.706104880290217,0.1313520175021845,0.2680004954628957,0.8471026885170061,0.8255910285214181,0.2777943954301075,0.1129716621844628,0.5576011555850853,0.3432382652144029,0.0215041985793787,0.0,0.0,0.0,0.0,0.2349035467324349,0,0.2033195020746888,0.0,0,0,0,6,0.37871900287100724,0.0,1.0,0.333
17,0.0012106126010515,4.461470796629982,0.9773386076161246,0.578262886666446,0.6458752848347742,-1.3835563690219923,92.70947105792608,362.0643004126621,0.4855646674021303,0.4046296810567861,0.7590390423003747,0.6644371675747579,0.0611307437523024,0.8735681683791142,0.5754186287064648,0.5701090195039413,0.459131918572128,0.0400056737449089,0.0,0.0,0.0689995969377463,0.0,0.3104179583546823,0,0.0,0.0,0,0,0,0,0.022318679723084035,0.0,1.0,0.333
18,0.3045266333627936,4.537218580878751,-0.0203701089047523,0.516195672787096,5.841553801202435,1.027444284002469,2357.97976814548,754.8497212516671,0.5049164666513323,0.5104633696399798,0.9691610180247504,0.3656392699782338,0.6424149125818561,0.3103645867038846,0.2856961679293265,0.9767242114318097,0.1647121027578898,0.0069283203279964,0.0,0.0,0.0195806092614926,0.0,0.0,0,0.0,0.0,0,1,0,6,0.4129165064271466,0.0,1.0,0.333
19,0.843248492493095,2.555353718810257,0.9434245742732276,0.6740249077308297,3.38677260219362,-0.1127719636472821,1403.9665168437905,-207.0408194258933,0.157586679253756,0.4030923332173407,0.6941967107325633,0.5862086844467658,0.3614586130788888,0.5145820452840745,0.3748503575846187,0.3759554965336334,0.2968070595130378,0.002806868667674,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
20,0.2629729370614155,4.533628791794225,1.4450955890832873,0.6430039043272582,5.142836611628039,-0.3564337029771305,-526.1553498330729,750.170496170541,0.1381533104259763,0.5537711659407727,0.388571745991546,0.0884066732138957,0.7268347802717594,0.9743963716135936,0.2606585556374353,0.5533542323774487,0.3019561525305816,0.0033347514294251,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
21,0.4697829529381609,2.698470438761902,0.3708906925034305,0.2935727294275105,5.240538943473506,0.0422183997017615,2100.488791802172,246.8455179285071,0.1219753603556803,0.8365563204079701,0.3794898474118418,0.2407804109782558,0.9977876506228708,0.4798826268952618,0.0365326059906919,0.3792129026579647,0.2971957542010342,0.0004214762324201,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
22,0.1067325453989888,3.830404455114361,1.540934423711648,0.0254010340103957,3.703661329492665,-1.144605712950931,1105.132962048027,687.2016670412189,0.5589819515397588,0.1276081702719433,0.1205315502308297,0.6158405200160174,0.9522921881986932,0.314469139610492,0.8589816652182872,0.7279464152618437,0.1725560771494725,0.0037512060612488,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
23,0.4506396020668696,5.336822360437889,-0.7287945789524304,0.6837542451372542,2.5315123261649517,-0.7902619061450294,2081.794941902173,306.6787719943585,0.8886046166203078,0.2858356017563885,0.1810756338246724,0.7035133546063582,0.214135095973043,0.5055305894500693,0.0973326741164889,0.3497084319885566,0.5,0.0007260652285597,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
24,0.0863700312682309,1.1146375802448585,-0.7485979508047205,0.5933773394350869,2.7007520440495827,-0.6983391324331443,2611.051970368957,797.5157703617872,0.711190211569793,0.6958833923435658,0.3925767967294987,0.5267375661573627,0.1466861571589904,0.0182544387093228,0.8106336946682395,0.6366636673451751,0.2618781301794191,0.1668177314458607,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,0.12176812095747924,0.626
25,0.5140488988074469,6.172323872076998,-0.7751053700600582,0.2954980159797459,5.400820333138629,-1.4358085003351613,3043.729478644772,61.68471064778902,0.2353435005354459,0.3560145150357695,0.8948395751396571,0.3117001623317806,0.6024446757691804,0.930234147056293,0.9574123258850032,0.0172696593596849,0.3017363784448505,0.0035285226018118,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
26,0.3848909390791225,0.0834413821938046,0.3637375077696418,0.0908834962264313,4.06606314934802,0.3910734983732074,1355.561513613066,31.98647573648816,0.9737555133166524,0.3361090402933296,0.3252255803786165,0.4770344490123112,0.9753234578087928,0.0519403292585147,0.5943733091470269,0.7258776440853562,0.4180800629193902,0.0134719974496451,0.0,0.0,0.1155026908158529,0.0,0.0,0,0.1677115987460815,0.0,0,0,0,6,0.3696008405624667,0.0,0.12176812095747924,0.626
27,0.4043048141512035,2.374689303082417,-0.9597928811963398,0.884650527585045,0.8358264858760468,-1.075637042819651,3061.0646460101216,72.87673314202783,0.0217597696580156,0.3852837495795841,0.9838150845207748,0.3184837389649864,0.7155705697073321,0.8964954378622917,0.4985508384377677,0.9402656858547574,0.2972628302330138,0.0083269289303608,0.0,0.0,0.0488947262958145,0.0,0.0,0,0.0,0.0,0,0,0,0,0.002876160370342029,0.0,0.12176812095747924,0.626
28,0.3627238517947906,2.9414836406564957,-1.1127003656817545,0.6393467337196145,5.568241906094417,0.9090582095624398,2991.014434996988,529.1555039559244,0.7363539989818425,0.3250243681051429,0.8032983770212303,0.9378175127621102,0.8396635307530224,0.1780561542155992,0.5848458782363044,0.5207130426452692,0.343771786014564,0.0664838554963826,0.0,0.0,0.1795625553406012,0.0,0.5397556085525511,0,0.0,0.0,0,0,0,0,0.04231283317018543,0.0,0.12176812095747924,0.626
29,0.36531478461828,1.1459781479745503,1.2863856151972386,0.6799677008342926,4.931126893648975,-0.7957395475399244,234.8574376400569,842.1461959040444,0.9297008810828492,0.2415102456859814,0.838726968090615,0.6462828374345542,0.3042468877540064,0.4423112818846947,0.3935440003293531,0.2224293793783652,0.5,0.0187315805682511,0.0,0.0,0.0167044549540107,0.0,0.1557951302187941,0,0.0,0.0,0,0,0,0,0.010147034421929695,0.0,0.12176812095747924,0.626
30,0.4919502742119852,0.7655388884139438,0.1604618157449424,0.3933166635739157,2.8848518941430763,0.2193169365042571,1165.528350272392,971.1387642259104,0.6492276393416161,0.1622072080286359,0.5212242678530825,0.5737730648386246,0.5239243560315715,0.4406313968532007,0.8314127582167323,0.9753122767755892,0.3648343721529404,0.0081191697323767,0.0,0.0,0.0398480691117206,0.0,0.0,0,0.0,0.0,0,0,0,0,0.002344004065395329,0.0,0.12176812095747924,0.626
31,0.5992356766096525,5.522522997495073,1.1093260621656622,0.0415537643466101,0.059184140608074,-1.1527121539626035,1651.501730992678,627.4069394387233,0.477365471869992,0.6415465758215122,0.8170688458208323,0.965879036878002,0.3643026183180357,0.0205253835267965,0.6060196364829159,0.3406141547817986,0.268966715885967,0.0036602225400545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
32,0.6037537674039786,2.506607123929229,-0.9181353165986588,0.3857889186115522,4.509261528312575,1.068909106472721,1170.6660939718747,-229.7294997196068,0.998027466645599,0.3893460588767186,0.3374679179290076,0.326677980659155,0.1531504383762069,0.6719843403280029,0.6343826295615999,0.1319924562329468,0.3595297374181593,0.0263229930070472,0.0,0.0504752656131137,0.1260970263739677,0.0,0.0,0,0.0,0.0,0,1,0,6,0.42215131129335776,0.0,0.12176812095747924,0.626
33,0.1190955423555271,3.698232399472342,-1.281536637665747,0.6751302915707179,3.8015399493599618,0.1853071632557652,3282.8779527154365,1067.0578245925303,0.4994863581505409,0.6825463459154875,0.263968000178331,0.2172603748280041,0.7429215485200301,0.3747234353731082,0.0423933344910403,0.0695691194318447,0.3856604672311494,0.0400918873900153,0.0,0.0,0.0,0.0,0.4689504286237968,0,0.0,0.0295746627099565,0,0,0,6,0.38226618184316197,0.0,0.12176812095747924,0.626
34,0.8759171120628421,5.911323796098157,-0.2507167340323097,0.4139751511394599,2.564256298505316,-1.0642851434220968,1215.544345591117,410.5799130367085,0.9345797224656828,0.3943684090621285,0.078805707448354,0.9874688784769404,0.166734639302893,0.2196813899645141,0.1445840054841966,0.4261311123742111,0.4175378921815343,0.0025324077304251,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
35,0.66602773086103,1.7534370129660044,-0.2836292717215674,0.0343593701388829,5.8828016335181,-0.3194732418875092,1387.420473077375,-49.55359294797773,0.2519930618614867,0.8520610750526499,0.459379089715703,0.0067765598871903,0.6475172525827979,0.9434600343884184,0.0307735681956391,0.2279555267620839,0.4706117262354035,0.0004968509412793,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
36,0.2200324634908109,4.150412050593554,-0.1451550161101689,0.8128228951726003,0.2604815099726617,-0.5566330909358528,3089.9307417922123,1180.254408056924,0.8250545262697371,0.0664747058490351,0.4214035593039212,0.9492666221366396,0.4402400916726571,0.6887595657600405,0.0628493271958261,0.8380030720765428,0.2693547956124065,0.0326629774078676,0.0,0.0,0.0,0.0,0.3491788742419772,0,0.1489655172413793,0.0,0,0,0,6,0.3822437877343151,0.0,0.12176812095747924,0.626
37,0.4212970999077459,2.423132098997991,1.3922962575012123,0.2426634145626504,3.1480894823321366,0.8184171408605714,2119.491276028888,1078.855221677308,0.045440048341121,0.3486881166311364,0.9395201695661728,0.6438832678766124,0.8867632990126144,0.8758668525601643,0.6832701238823531,0.7952841418155735,0.2969688700434968,0.0056068772262492,0.0,0.0,0.0176810138529323,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0010400596384077824,0.0,0.12176812095747924,0.626
38,0.7505454490792535,1.141113376475664,-0.2214114523704682,0.0301544396421878,2.724158321472628,1.110856714603556,1447.3076318043936,565.0086350664152,0.1379727048808795,0.9999123865348614,0.1365002679994923,0.4927982507864893,0.7812116391407338,0.19173885107714,0.2514427415717419,0.4776733563362909,0.2870569880473809,0.008140218502741,0.0,0.0,0.048942736878655,0.0,0.0,0,0.1332149200710479,0.0,0,0,0,6,0.36365633276174725,0.0,0.12176812095747924,0.626
39,0.7269219141454902,5.556797625165544,1.441442879556059,0.0205218821537928,3.500084322813351,-1.334999406256135,420.0543824921085,982.3858275592868,0.3898893903828841,0.4873686644672792,0.1986137566350317,0.9896041685024048,0.9588332128111232,0.3770100290719005,0.1626243559243769,0.4600118490498612,0.2087756443220762,0.0091462545918465,0.0,0.0,0.0,0.0,0.0902505101062686,0,0.0,0.0,0,0,0,0,0.005308853535662858,0.0,0.12176812095747924,0.626
40,0.4903682337908597,1.8853980780245367,0.797322536851151,0.6732449158449866,5.078662820657211,-1.4068840731027117,1439.8423930289057,1165.1425315462725,0.6561009919445259,0.8518205258797934,0.3810062609529502,0.9921015974502784,0.3733512546660488,0.3878354833667157,0.3316638611269324,0.4660318582673345,0.2003939157824875,0.0043697250043123,0.0,0.0,0.0017362490856933,0.0,0.0,0,0.0,0.0396675381290866,0,0,0,6,0.3553766933655753,0.0,0.12176812095747924,0.626
41,0.1691508011807106,2.8283019328561245,0.6833451690398409,0.8876491015157897,2.245971506243739,-0.3186603901240812,445.3375548081096,-100.67634598162894,0.5427643340408084,0.6452947189727101,0.518267105944867,0.8580312759408628,0.5505711725040292,0.3586330476757261,0.8582649460748442,0.3827864837976885,0.2362414486570119,0.1716199964481201,0.0,1.0,1.0,0.0,0.0575766484377773,0,0.0,0.0,0,1,0,6,0.5327986263786928,0.0,0.12176812095747924,0.626
42,0.0565645537890395,3.5272052918551497,-0.246960033407426,0.8915833326468087,4.726915490519762,0.928686146072391,2359.3854770816,97.3046770845267,0.7076437839638688,0.1166673710075507,0.694491611308391,0.2832676787353078,0.1831453636288521,0.5513932791427729,0.3950582051320633,0.1997673774225628,0.5,0.1667509834955798,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,0.12176812095747924,0.626
43,0.4134817691314677,1.854874187883544,1.3325070735450364,0.4357024407569905,3.307407810332871,1.54473105490601,3514.37361541023,741.0321968592272,0.1302151459576671,0.501179928113492,0.3943703973720081,0.9552213663874646,0.1381627502474256,0.9400022518697344,0.0592152281987413,0.6992711801280681,0.2969283412994279,0.0008423998720387,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
44,0.9194496829150616,1.7933884061240857,-0.6625157104411961,0.5763699555162456,6.214499400364713,0.771825479537954,2937.778896907033,1112.9506017690935,0.4104100659805451,0.1449205099342968,0.1760203314057946,0.4843088880508119,0.5579428387363194,0.0917644132856978,0.29765989390087,0.7491494852657895,0.3190711236634273,0.1896901820202824,0.0,1.0,1.0,0.0,0.2721137455988535,0,0.0,0.0,0,1,0,6,0.5454184556234619,0.0,0.12176812095747924,0.626
45,0.8521835924276208,4.787163298384524,-1.3052856015027174,0.6045342824282834,2.6027110980558734,0.0928754602048598,448.6094830980194,1076.6901419245246,0.0241452879280493,0.7765394912817554,0.3424529260937293,0.0896025571195086,0.2511443921417492,0.7237847541445198,0.9010785180589008,0.6217914820009895,0.3021378683374794,0.0024313689017152,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
46,0.2526766725737508,4.251344859574285,-0.0913216972321409,0.9234005441274864,1.855878913404277,-0.5947027415705948,-22.34707521693599,819.4021062216848,0.4524968647702145,0.2518953331930293,0.5121093595045988,0.569094538837857,0.674325391003063,0.9788839141054472,0.7198169356726015,0.0373689844336871,0.5,0.0323250893979252,0.0,0.0,0.0,0.0,0.3397127384630304,0,0.0,0.0,0,0,0,0,0.0199831022625312,0.0,0.12176812095747924,0.626
47,0.8999038327511545,4.435352985646138,0.0856468295515049,0.2423947442283068,4.750272250643988,-0.8940225419306707,1673.5308180778466,742.1180704036631,0.4891768841919365,0.137214208312963,0.061181594491698,0.9275841033231876,0.3639132343229617,0.9242934620649988,0.0118885780601073,0.0553234455760875,0.2241998233113369,0.0012602438926496,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
48,0.7102988709329197,3.908550956354642,1.1026352074125332,0.5100628959597436,1.4110610373866528,1.3242301010427826,1154.9167054431591,1101.8663631104769,0.1285860936257903,0.758411059358093,0.6446816605651352,0.3871646177520984,0.6406008229270994,0.0215802268152977,0.1974510158805509,0.1734188535392917,0.3019651405834573,0.0011960248646549,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
49,0.2513562890904175,3.50143884277617,-0.1517966074825585,0.7543831556824129,3.524294140213632,1.156880744997128,214.29910183937056,487.68228294319374,0.0677432110191851,0.5345935720479307,0.577970551251413,0.0767018460734926,0.6288630398173903,0.5543204631666224,0.5838370905301423,0.1261860529456415,0.3013685141623526,0.0009223026297331,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
50,0.0148298488112063,5.408278490087336,0.2963819003856267,0.7847742199692894,5.456421810868819,-0.2126273276019978,2618.750849143268,882.8554708820106,0.7826457133989506,0.6123711869926302,0.0350294824349819,0.1268771362635863,0.1474089667478813,0.3174533870421543,0.5196317326044303,0.4898682938316335,0.3551873468240318,0.0021197844487629,0.0,0.0,0.0,0.0,0.0010128978634549,0,0.0,0.0481675816902803,0,0,0,6,0.35583414585610207,0.0,0.12176812095747924,0.626
51,0.6867315827058289,2.108547654950724,0.9401109464759956,0.3685904185975679,4.317792118902255,0.0899463164646172,3083.9517259710524,485.83163398921647,0.3913959324817088,0.8084518832618575,0.567656404631839,0.8434215833421164,0.6050605728719107,0.1917162869360945,0.3769527945468505,0.2311896296255885,0.375327902334066,0.0519869147289437,0.0,0.0,0.0,0.0,0.5758501672948518,0,0.0,0.0,0,1,0,6,0.4456382451349913,0.0,0.12176812095747924,0.626
52,0.5437822660414212,2.272656050331895,-0.4055882762872869,0.1741432852359863,1.1547023830263077,1.5116688388631323,1832.0139519995275,848.9636253860779,0.2528821218880159,0.9843612060667998,0.712929355513709,0.2092997007948653,0.1070362353672054,0.6971818797182855,0.9739593887543746,0.7321013885984542,0.3302791557341317,0.0032951596282566,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
53,0.6606714953014963,4.045312419936368,-0.6527486066878819,0.5350492853889335,0.1162429108486163,-1.313018999228973,830.6793899992053,1159.7119217673314,0.5820640472984548,0.6845657114512782,0.2338090210379012,0.3015742829476059,0.4787597789173997,0.7509010962090384,0.8226898174561745,0.2788185881529867,0.0523773331232786,0.0130263587130883,0.0,0.0,0.0789473684210526,0.0,0.0062611747002782,0,0.0,0.0,0,1,0,6,0.4167769731247842,0.0,0.12176812095747924,0.626
54,0.1651471026003186,4.384283723232301,-1.4014197878084191,0.0563957383861232,3.497691028568532,-0.2049719035219657,2984.647038716225,295.4365774334421,0.7695574685057794,0.2110754114070614,0.2249563258602064,0.7447852400590673,0.336138396439851,0.773952356239423,0.3171759377602449,0.8477025117236141,0.5,0.1603366444567786,0.0,0.5341568078061281,1.0,0.0,0.3365598159820744,0,0.0,0.0,0,0,0,0,0.11004215434048249,0.0,0.12176812095747924,0.626
55,0.970795272748209,1.5180234202267224,-0.0348497321922443,0.5478879646832113,0.1461794260712065,-0.4376260417115398,-632.085045810159,-86.23801495961408,0.5848676514039012,0.3848019765777605,0.1771428305284031,0.969175920622762,0.923953144859516,0.5090151378798711,0.2857083764186811,0.8385499633048015,0.0162861550421152,0.2141914241840105,0.0,1.0,1.0,0.0,0.5619587386093281,0,0.0525568181818181,0.0,0,1,0,6,0.5655597386347734,0.0,0.12176812095747924,0.626
56,0.2919199353392695,0.0718780953072821,-1.1690114808020369,0.8056605241295262,0.2668754996658334,0.4019600250567765,853.6902910264819,462.6319608114042,0.1707307266498821,0.7506399481695318,0.5748364814936722,0.2594614935315263,0.6290330074840162,0.9494604216997456,0.2772995834183662,0.1105465170141133,0.3016399529783375,0.0070723536176443,0.0,0.0,0.0353032036111544,0.0,0.0,0,0.0,0.0,0,0,0,0,0.002076659035950259,0.0,0.12176812095747924,0.626
57,0.4650196594056116,0.2954386794439921,0.8790600398455455,0.4708643951292764,4.5341506485762535,0.7384836328658722,-458.97997277627417,649.1980163935339,0.0551804447592593,0.3510494333898543,0.6503211624389802,0.18104198982517,0.2234556023827477,0.717544933059532,0.8904502484639104,0.8354378820294937,0.3016859692902104,0.0024878659385496,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
58,0.0736163279703528,1.2577729595961642,0.488781055366696,0.6646172150830834,0.5787309254260015,0.4206943428679588,633.4286909512625,-182.4510934334559,0.3414106010650209,0.6061141914923538,0.1471809433113992,0.7308909735790188,0.6812531428518237,0.9113431853884124,0.5286746583149552,0.6461767598945091,0.2212982194513212,0.1090611796012381,0.0,0.2148296713674939,1.0,0.0,0.0140720959711123,0,0.0,0.0,0,0,0,0,0.07228833925521214,0.0,0.12176812095747924,0.626
59,0.862586331868203,4.423036399431271,-1.446925646515828,0.0218004839752034,4.72694124676479,0.188336535882454,2305.6469355480285,455.1874838548015,0.2353850359787179,0.3573610253494682,0.9858096907456658,0.2010465084425319,0.9245224591272876,0.8786189974858898,0.0396208732932201,0.1502655280377353,0.3018435309158828,0.0005729165867571,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.12176812095747924,0.626
60,0.155328662653062,1.9405294128499948,-0.7610019479951158,0.3476110032278965,4.294893377228281,-1.2732175714916596,198.7146687456832,-129.63192159287428,0.9112399739294376,0.0009912970737057,0.3942968452786596,0.1672950981849973,0.1141433841420449,0.477564849150781,0.6382467527257907,0.8300322094916788,0.2191707079188776,0.0189789558985455,0.0,0.0,0.0,0.0,0.1912674196658258,0,0.0155763239875389,0.0,0,0,0,6,0.36510845550902143,0.0,0.12176812095747924,0.626
