# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
11,0.3348632369580205,2.246848980035277,1.2150140277129973,0.3862399138396166,3.2162755166586336,-1.1596084026260998,524.8066571239667,1608.207864418287,1224.4618902431305,946.4911554389352,0.8705820034386238,0.1969209068973278,0.0179252019846222,1.7928258905859464,1.4332984213515332,0.0126128751787648,0.0026066066438066,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.6573175280379737,0.448
12,0.4602228393085089,2.8550686492147346,-1.416405680954665,0.3198015104429234,5.356099092499542,0.1952605375125362,1379.0390379729563,-348.5293246277168,-22.475939085963773,521.7848384349546,0.0093997491618452,0.6668230447892072,0.6690084875164445,0.5278653857616549,0.4006602765564102,0.0105148016077101,0.0097455951912487,0.0,0,0.0,0.0,0.06507210141251,0,0.0,0.1253616520231603,0,0,0,6,0.36414316196680413,0.0,0.6573175280379737,0.448
13,0.9059517675666068,5.624496911972681,-0.6529040644104761,0.8816611912679075,6.151764673443465,-1.185750800013586,1869.3610266089613,1534.3760011184015,560.5994141756607,-50.79009012497261,0.9096258127112178,0.3932746621558753,0.3447138256421665,1.30176831108377,0.2633825424491833,0.0153024195942513,0.0034004453337839,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.6573175280379737,0.448
14,0.0646235586974247,5.153410696446878,1.12920667012215,0.5351593853930029,0.9011876860506012,0.3437798256587192,2360.526445723965,-131.48403542753692,1913.4883074829604,1866.362620511184,0.5985543013624722,0.097588977804387,0.6761340341912588,0.4174323166337587,0.8584217964509531,0.0101547489149159,0.0037738668117911,0.0,0,0.0,0.0,0.0,0,0.0,0.1174802284019383,0,0,0,6,0.3598517781412905,0.0,0.6573175280379737,0.448
15,0.4734341162547136,0.4741772638605495,0.1505198106854108,0.9913169905372196,5.301200121412135,-0.8253593345311034,-50.27762826414039,2219.4171860316937,1717.9936077323132,209.3266315916601,0.4076295066702429,0.3514854678500638,0.3192507611027664,1.6183806662458575,1.7842382491730842,0.0144845922633093,0.0413062165788873,0.0586480487785481,0,0.0,0.0,0.3268824299719173,0,0.0,0.0786937727264039,1,0,0,6,0.43907201479275704,0.0,0.6573175280379737,0.448
16,0.1677023784109407,5.941288230840635,-1.2855071310259794,0.2527391044518293,3.477081975458604,-0.2527313300680103,893.1386202261867,508.2438535708932,54.12500772773785,2.441126472540134,0.3902101706945964,0.1437602040509341,0.1730923802333649,0.9360745372983944,0.2851193787219097,0.0089398287580178,0.0059979621121792,0.0,0,0.0,0.0,0.0500445646737696,0,0.0,0.1330441763200838,0,0,0,6,0.36371110241140314,0.0,0.6573175280379737,0.448
17,0.1309622103814277,1.836057274985392,0.2792051763950602,0.3379145639370382,3.866951154427317,-0.941972339093878,384.0006869846824,2405.847499208819,2284.959795003231,1211.3666743770589,0.3899196480735629,0.5372995085450992,0.3028600725302642,0.9072555249948906,1.7244684382279252,0.0082791579778215,0.0325993440121944,0.0,0,0.0,0.0,0.3471241443744903,0,0.0,0.1371465962259158,0,0,0,6,0.3814276906235533,0.0,0.6573175280379737,0.448
18,0.5823001460550138,0.4830039741276114,1.0310617193583451,0.4182894966730545,1.9100413771371785,0.8460020205654524,2386.9835772378583,1551.812432136423,2037.846015778584,235.50744033962928,0.443697738298157,0.2198821232512463,0.3334916215853494,1.2053433187779197,1.109235510517078,0.0251687496413676,0.021340892487258,0.1489334583828594,0,0.0,0.0,0.0,0,0.2549952426260704,0.0,1,0,0,6,0.4355252177064076,0.0,0.6573175280379737,0.448
19,0.7636812507786023,6.220069899336298,0.994140982456322,0.6549117066572759,1.0220300612085222,-0.182678134078875,1351.611281455493,67.73359086876258,1442.8264323319452,2098.7800191873816,0.1444388807220981,0.3192883429974806,0.2255601207401121,1.3435506306793843,0.1936479301360882,0.0223517052778182,0.012359279249912,0.0,0,0.0,0.0,0.0692395450827995,0,0.0,0.1598163044999239,1,0,0,6,0.425238579387219,0.0,0.6573175280379737,0.448
20,0.4958748547307445,3.240650790483398,-1.337575321979251,0.0840851612084819,0.3427884660396341,1.298810934208836,-428.4241688171372,712.3792162343989,-186.1779232688664,2354.60552577255,0.6510733277889338,0.8560658930516308,0.9573563500188907,2.0680529120848927,0.3450396886908617,0.0129535134645776,0.0815881451075999,0.1473523828862944,0,0.0,0.0,0.7170928267892374,0,0.7111801242236024,0.0767896977485756,1,0,1,6,0.5677891195086888,0.0,0.6573175280379737,0.448
21,0.9383362890809236,1.4614095144070642,0.9849160753628428,0.2878258156066516,4.8006975680152015,0.620237472594662,1443.9176270721323,2219.185406115668,1999.062645035889,1021.8958700171823,0.7903902078117359,0.0820489952722883,0.2444604716228497,1.799717581488939,1.0739329922931389,0.0212482238937344,0.0301160757166809,0.2817891055099125,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.42834053561823016,0.0,0.6573175280379737,0.448
22,0.4811711330976695,5.242675594379893,-0.7023240329446813,0.6851078058937818,1.548677052262642,1.3369971372076463,962.4923408134798,483.4296722843825,-411.2424662269824,1291.7807222099989,0.1994882039155647,0.1148879247988887,0.5344293562695208,0.8479741593537061,0.7173421812199503,0.0091072800251219,0.0058849630043793,0.0,0,0.0,0.0,0.0405905300606243,0,0.0,0.132427340557162,0,0,0,6,0.3631186982716345,0.0,0.6573175280379737,0.448
23,0.7263379510311954,1.7689581868625897,1.1548976301699103,0.5765035184322781,0.0194476432127426,0.8810373798912061,83.4507930972735,767.93614960473,53.43624762855268,365.8062505030647,0.542069288644762,0.266152482199258,0.8399105394422814,2.5071910589190964,1.857863379280641,0.0072019816753029,0.0750915121853471,0.0,0,0.0,0.0,0.8102654058272725,0,0.0,0.1574397221340134,0,0,0,6,0.40986500752713445,0.0,0.6573175280379737,0.448
24,0.6644447446235527,3.1173510026206728,-1.478102653643991,0.4410995458057151,1.2506601628477916,0.45119830475456,592.6896952911136,1655.3472911842264,1264.5071383704908,1098.0540862522118,0.8054357252332213,0.6852981961502467,0.5712766290400593,1.2934037998970864,1.211617396995438,0.01324730982979,0.0022313677048294,0.0,0,0.0,0.0,0.0,0,0.0,0.0291261776941314,0,0,0,6,0.35465448104083125,0.0,0.6573175280379737,0.448
25,0.7896569426107035,5.934629033412566,-1.24084121446394,0.1611760512922043,4.409036929713349,1.5472928483968644,1566.7468411804723,-304.71021458378766,-391.8593885540714,2016.9448381645416,0.2487751597141982,0.0596718497034316,0.6923397113358988,1.2119261256049296,1.9654266457432428,0.0179794788295921,0.0420255774204601,0.0,0,0.0,0.0,0.3851889393790808,0,0.0,0.0747170248023656,0,0,0,6,0.37999446848126156,0.0,0.6573175280379737,0.448
26,0.9223489780517824,2.9566351382589424,1.4037545945310763,0.1405614239315507,4.471643795058821,0.4619964582299536,746.4064185896289,1783.8840045941402,810.9275987878948,638.5754296971402,0.5636163084833213,0.8772665251576285,0.5596140964478898,1.5739511158826751,1.6690630083200306,0.0117459404819558,0.0051057469791195,0.0,0,0.0,0.0,0.0,0,0.0,0.0949036513623489,1,0,0,6,0.41734727360955,0.0,0.6573175280379737,0.448
27,0.8422367871996285,6.035005442080562,0.7737136182019713,0.0282599337115464,0.8600948503719041,-0.3139552128089216,2470.435013938607,907.0330914287224,1599.976709567257,38.90933855442506,0.2780074418756008,0.7207977401345047,0.9764896071822704,1.2285217742849956,0.657724429567571,0.024115619452326,0.0029111088761645,0.0,0,0.0,0.0,0.0,0,0.2248134328358209,0.0,1,0,0,6,0.42498902546093065,0.0,0.6573175280379737,0.448
28,0.4166010664904165,0.5330754219929685,-0.4482919052983352,0.0150134250418058,0.8076426965195558,0.4224038365560236,139.26722182238177,215.2658156416792,14.510964699318151,1722.970696673496,0.1755607890294418,0.2369643911897213,0.3698712233002601,2.8319854796865886,1.792754353107914,0.0073298572974371,0.0608431076845536,0.1041509272458897,0,0.0,0.0,0.5119057490861684,0,0.0,0.1572564149130903,0,0,0,6,0.39843018183794987,0.0,0.6573175280379737,0.448
29,0.450005887389363,1.9281571938012425,-0.6266108497205554,0.4031215986266571,1.3782041245046752,-1.5431262425560268,-416.5690485976834,2163.754787939734,-487.1330041756552,648.763946530366,0.816630880301176,0.8239113638181103,0.225020892880209,1.1594714452697317,1.580611772658294,0.0105944468378179,0.0849413287618017,0.0,0,0.0,0.0,1.0,0,0.9001721170395869,0.0,0,0,0,6,0.46471600688468157,0.0,0.6573175280379737,0.448
30,0.785614450197225,2.508994674480134,0.0437822276963966,0.3642710956027678,2.671783275662295,-0.1052263221026221,431.64245439844944,2051.873958708588,2486.7118157190616,1667.5981576149588,0.5917935944151429,0.3191504351194406,0.8656011094584656,1.6256508933653175,0.5848990114265216,0.0216337461531067,0.0485775508932747,0.4618361505767986,0,0.0,0.0,0.0462217694378753,0,0.0,0.0,1,0,0,6,0.4416504658832161,0.0,0.6573175280379737,0.448
31,0.0348053148755822,5.558052798560884,-1.1551764119390708,0.2481296102708667,2.904580872034786,-1.1549453375925811,1260.9172218801525,2090.8179768000846,2378.1106558637985,1365.6557770564066,0.0612263964633259,0.1130694957877931,0.8974808482124961,0.9715299494226516,0.653596808993065,0.0102443452956342,0.0067409163200335,0.0,0,0.0,0.0,0.0584077313610744,0,0.0,0.1287031345307002,0,0,0,6,0.3639476979936338,0.0,0.6573175280379737,0.448
32,0.7109098579584368,6.1782672980735045,-0.7729924595379939,0.9630557526011692,2.290393390942879,-0.990011903793364,257.69279400571554,7.392924997375985,855.5722540072888,-191.08431824127183,0.9608043087873068,0.8109904852930696,0.2207649695942644,0.8234719741331473,1.8522083775315377,0.0078512237419055,0.0328142555421463,0.0,0,0.0,0.0,0.3468514721790899,0,0.0,0.1455937881143847,0,0,0,6,0.38190854472314556,0.0,0.6573175280379737,0.448
33,0.7513586120398112,2.2944299152093515,0.1313308215033128,0.8536774290523576,4.4456842533670295,1.4624566852338765,-126.332545491082,1743.6386631456626,-39.09273369639067,901.1475775805632,0.6451338681908757,0.1658008892398556,0.2104165089724659,0.360112578516081,0.7453323282494035,0.0074059148310491,0.0755161321406844,0.0,0,0.0,0.0,0.874333428420596,0,0.4932975871313673,0.0683197327945187,0,0,0,6,0.437408867549793,0.0,0.6573175280379737,0.448
34,0.0865832148248462,1.7204859644010415,0.1602450526638219,0.3417296967862921,1.6198836692815335,-1.3571619009404978,2336.0279171904363,448.87998267021,1254.7237681875388,1720.2593596074585,0.191062375678621,0.0276171653504077,0.1898761212433718,0.2951745488808386,1.9940661360083252,0.010934892987426,0.0015579652841008,0.0,0,0.0,0.0,0.0,0,0.0,0.104640331137541,0,0,0,6,0.3590964900669142,0.0,0.6573175280379737,0.448
35,0.2542949592839585,1.99702610263924,-0.1281327840669668,0.3368893740353067,5.4282059996140815,-0.6668489010601176,251.78095149505305,2403.113701969094,2326.391396386263,1018.2382574622573,0.1704944372135122,0.5526126334942317,0.2617936427079073,2.667921169606626,1.6402970880923495,0.0181956556742946,0.0181765096323195,0.0,0,0.0,0.0,0.1902607609548103,0,0.2885462555066079,0.0,0,0,0,6,0.38110629508596583,0.0,0.6573175280379737,0.448
36,0.6182043399968534,3.2071760159362688,1.5245024334497144,0.8956975585478344,3.113361345514673,-0.4637965260993659,-13.616990926115704,2323.855600993952,981.79923191986,561.6480340881146,0.2725369572850334,0.6261904934542454,0.8150524722998287,1.7027831435385892,1.6164813741796704,0.0120804433174176,0.1107067573565424,1.0,0,0.0,0.0,0.2994959587863747,0,0.0,0.0910066795449444,1,0,0,6,0.49355897872537174,0.0,0.6573175280379737,0.448
37,0.6147314844831816,4.81837538164898,1.4325230302081615,0.828429243416104,1.284844874158919,-0.3789992403264079,-398.6767543541133,-391.7201898504278,1646.7803818683446,1040.746056869498,0.0502998891949719,0.2500709657219996,0.1517505230465016,1.2440604080366175,0.2663380555537147,0.0167859363631426,0.0309035866186309,0.0,0,0.0,0.0,0.3281140437563807,0,0.6799065420560748,0.0,0,0,0,6,0.4122365050477915,0.0,0.6573175280379737,0.448
38,0.2874579203766554,0.2668730248893639,0.4051419846353878,0.072821649931872,4.068867989716263,1.4777792630167783,2446.996837121586,321.65431617293086,929.7940710836313,544.857997967558,0.4145728365107854,0.8647818063020029,0.1720917040666887,2.8449332629661925,0.865388377013411,0.0205790796716711,0.0016984608100181,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.07990550772854772,0.64
39,0.7895587428483873,5.614280860970848,-0.1118362075766685,0.5898882155045493,1.4259449406165816,-1.482483015576694,-53.43057704067565,-180.8322293324843,595.7611156137782,-499.0660754532447,0.5309873981972837,0.4757926917690303,0.802075725505593,2.5117358329504835,0.8639319961676053,0.0163283280274224,0.032907549018281,0.0,0,0.0,0.0,0.3675833744075314,0,0.5597315436241611,0.0669158709599834,0,0,0,6,0.4114253405289221,0.0,0.07990550772854772,0.64
40,0.8522441603438035,3.266614262607143,-0.6940700939027505,0.4765906866628373,4.383264057933145,0.1697956806000329,722.8354917462359,2116.5928114372427,2456.650855710253,1715.4791024030092,0.8833256392809932,0.4855188727257494,0.2562950720401692,1.1858808863680534,0.1048557625757033,0.0248819184495613,0.003917754224639,0.0,0,0.0,0.0,0.0,0,0.2333051563820794,0.0,0,0,0,6,0.36666500919894585,0.0,0.07990550772854772,0.64
41,0.707742570993746,0.3736588308595144,0.9884614535034232,0.6699116354321742,3.983432849596642,-1.3141426675449177,753.6131913822035,417.42191949991775,-499.10538631477664,1992.4397969705587,0.6702378483230053,0.3291401405934041,0.4726478550929612,1.5760826894120417,0.9970260522704562,0.0091639377068279,0.0417220431422764,0.0,0,0.0,0.0,0.4541510242065373,0,0.6493055555555556,0.0,0,0,0,6,0.417850387044829,0.0,0.07990550772854772,0.64
42,0.8741604822927753,5.782153302005971,-1.196037382713697,0.3182123718418947,5.924317581898148,0.2235422540252332,480.5794413551854,2224.318911563667,1666.402419373634,189.2475025444437,0.1462475698034117,0.101044531447367,0.903667607996744,2.417666912595096,0.0824713676871482,0.0163433988152494,0.0084104498607184,0.0,0,0.0,0.0,0.0764395774418301,0,0.089452603471295,0.0658752377309858,0,0,0,6,0.36657455403788886,0.0,0.07990550772854772,0.64
43,0.5697427787718097,1.1327294458652937,-0.3739712318346126,0.1886550948160475,1.9068616096323072,0.693254461538459,424.0916868367431,682.1196636059908,-404.2213335576217,2254.1077571344667,0.7160504945361144,0.5270935041288569,0.6200065825518538,0.2603838845972623,1.074421900866756,0.0075615447929116,0.0143751607826166,0.0,0,0.0,0.0,0.1425656322834934,0,0.0,0.1556676490370465,0,0,0,6,0.37048431066591414,0.0,0.07990550772854772,0.64
44,0.6352358338046588,4.679157303530475,-1.0280037931922954,0.4229965092057948,5.795458093948446,-1.1821523507889955,1542.952677372324,-396.1201185455786,18.12529495928368,145.62810725251666,0.8363550964826002,0.797679729896218,0.0394963523226156,2.858768397414727,0.1265755079021511,0.0147662353931352,0.0482838555476626,0.0754705361903002,0,0.0,0.0,0.4006900139558931,0,0.0272314674735249,0.0900987735575183,1,0,0,6,0.44667592889277863,0.0,0.07990550772854772,0.64
45,0.2015179769638884,3.572749529929105,-0.0880607634817143,0.6518228867365237,4.000732953502888,0.1595460094056486,1587.5203033011758,1097.1573519711335,1879.304730781112,1525.3278349418736,0.7052509170376831,0.4510245018356726,0.800782170522266,2.201187090842107,0.0343221495811196,0.0200983999471238,0.051665211988152,0.5578534912589287,0,0.0,0.0,0.0,0,0.0,0.0334185268243495,1,0,0,6,0.44654541282842813,0.0,0.07990550772854772,0.64
46,0.489905727046969,5.942996578016568,0.2377523707638194,0.8316349133619064,6.234043512883504,-1.1265981280699495,595.8073392518422,1577.6107156883531,2199.2376056288663,-94.22080530864662,0.1615927839062846,0.5942259992464317,0.1321956185844776,0.7548428029833845,1.9451845917936104,0.008433305583536,0.0126233171632612,0.0,0,0.0,0.0,0.1235714335942448,0,0.0,0.1486573414933427,0,0,0,6,0.3689546338286816,0.0,0.07990550772854772,0.64
47,0.1112767896805628,2.6551721118683105,1.0632684577587956,0.7768884191142009,4.403138286260641,0.3473931963903263,1026.2992803398413,1522.1099513871145,-267.4537694443593,-397.70218206026107,0.7223713896619067,0.3785046257239429,0.906761636086492,2.801538029771788,0.2262229281316705,0.0126903642434693,0.0611613821868054,0.2447933387028922,0,0.0,0.0,0.3875662131521996,0,0.0405405405405405,0.0876802005615734,1,0,0,6,0.4565047231151298,0.0,0.07990550772854772,0.64
48,0.051681062407444,4.958352294479077,0.8283418935818045,0.563121057592576,6.223914028856961,-0.0428690776884115,262.1684506881916,208.58282076277945,675.3066695325767,-404.1443150561113,0.2513462695727321,0.9132459451454206,0.9992099928032634,1.1309245424431933,1.378370159568723,0.011224362839646,0.1091869403412682,1.0,0,0.0,0.0,0.2661063081551401,0,0.0,0.1003863488726389,1,0,0,6,0.49214662688398697,0.0,0.07990550772854772,0.64
49,0.928519296119986,0.5382124215547962,-1.5259495060799222,0.962026269090559,0.4873650022970629,-1.4531888985782178,164.2993270215445,2258.5352249875605,1668.7073848986947,2218.6718707347777,0.7160590734984772,0.928579604575684,0.7997943148998266,1.114563433644473,1.469313428091522,0.020933488075859,0.0249251393605245,0.0,0,0.0,0.0,0.2425560616431207,0,0.3828032979976443,0.0674602413900002,1,0,0,6,0.4525188000606332,0.0,0.07990550772854772,0.64
50,0.2197276624747363,4.30263228748056,1.0943556291015626,0.2471042040359909,0.7007518754541473,-0.2330751626839864,659.9230201496489,2094.3625988662843,1810.8919027339884,726.0701600663208,0.6668285635224893,0.4956303296643377,0.3258427208802157,0.3882271815150463,0.7227261391044197,0.0090956286280861,0.0151047121465453,0.0,0,0.0,0.0,0.148519109882059,0,0.0,0.1302093162330477,0,0,0,6,0.36933696624206513,0.0,0.07990550772854772,0.64
51,0.4228973115164131,5.809755417692,0.9114051441575146,0.8213643746691093,1.5166646006786202,-0.3402834599118023,1296.719002721338,-70.05660231408683,1235.7741812883517,1026.158021474612,0.4384094141759961,0.6246966678629372,0.6368986597725652,2.7798739382498403,0.44082977348493,0.018520214058724,0.0114530851267684,0.0,0,0.0,0.0,0.0521786325622913,0,0.0,0.0723576465512567,1,0,0,6,0.41909036935962046,0.0,0.07990550772854772,0.64
52,0.9297941391792832,3.304443111107385,-0.4776703410615281,0.6436765715661396,2.698064487281341,0.2916564719793508,1212.006270884584,599.370961925378,1784.5372995546832,1077.6746004377046,0.4202846259280324,0.0055209266255721,0.810228617456486,0.3864684623132935,1.740584945810417,0.0091676683417584,0.0043420762133704,0.0,0,0.0,0.0,0.0,0,0.0,0.1262356240691649,0,0,0,6,0.3603668014158332,0.0,0.07990550772854772,0.64
53,0.8110109845522068,5.283023594584702,1.2372125789254391,0.4782792161409374,3.247663225887345,1.0247416062226558,-46.86912233268061,1868.035726569606,2364.71620731789,-74.79213937768378,0.7781568005045185,0.1613302836248185,0.7939889491107934,1.5051309134170414,0.0770626920395909,0.02258701298781,0.0832319460240494,0.5028751907897103,0,0.0,0.0,0.4096363499041812,0,0.0,0.0272671626099902,1,0,0,6,0.4670458060766989,0.0,0.07990550772854772,0.64
54,0.0114451747973363,3.852863624588117,0.6870925529585579,0.3846359013680195,0.322172847892215,-0.3867626710305949,-304.0901605884424,-173.73462841612218,2189.968613350072,2404.6044715189178,0.4952646213385543,0.6440539081030692,0.737001361084369,1.8606434143419803,0.7784564176181696,0.0182351615785191,0.1116740233523144,1.0,0,0.0,0.0,0.3212788243652137,0,0.0,0.2899181702203861,1,0,0,6,0.5065409996815059,0.0,0.07990550772854772,0.64
55,0.0201320961838566,3.227583875664453,1.53704721100234,0.1742580545168701,5.0220783636629385,-0.6545852959022066,964.4099230416216,-301.0439530559771,-385.8481841136543,2223.8222144449583,0.1709629172819152,0.2823991586739836,0.556222518177489,1.2172739380232196,0.4870620184229153,0.0153897351677487,0.0459837651545126,0.0,0,0.0,0.0,0.4470309244881028,0,0.0,0.0768431474325356,0,0,0,6,0.3837572983482729,0.0,0.07990550772854772,0.64
56,0.1541938670555475,1.512978020134353,-1.2044008737150498,0.924701198777952,3.586631467785675,0.7630768380705102,856.2812878779023,-291.036908551239,2206.986010203919,401.08724537379817,0.4815288577118106,0.2216516745058939,0.1716990223501677,1.344429458809146,0.3083085461414163,0.0226432568633686,0.0945804049765162,1.0,0,0.0,0.0,0.1289187439880874,0,0.142,0.0496680363816771,1,0,0,6,0.4894462811982214,0.0,0.07990550772854772,0.64
57,0.5976443393990623,0.2429392863039957,-1.4420366284191737,0.3806377335770415,3.92876555492556,-0.8415919415300955,1611.0689927404617,1469.7425701276172,1907.313779513085,435.15321440192486,0.7134532792448317,0.2446083231990337,0.2684888323046718,1.2156017020571892,0.6439386261778002,0.0202796450310135,0.0857859797033867,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,6,0.47058823529411764,0.0,0.07990550772854772,0.64
58,0.6488682176211418,0.2175801723315864,-0.8703665732371584,0.1625508287413416,0.7336465656360919,1.0197248614140215,750.3333141268777,1485.3398454447208,357.114820307998,1191.7144229192977,0.4661608126952266,0.7665329379400361,0.9372742436673452,2.2800953292302664,1.8230220967418995,0.0098489207074698,0.016395587146507,0.0,0,0.0,0.0,0.1501281737389626,0,0.0,0.1241826194015303,0,0,0,6,0.36907710547885253,0.0,0.07990550772854772,0.64
59,0.3652228095352869,5.055821051633917,-0.2684129364049294,0.255499597972881,2.9661302763828186,-1.415402389459678,748.2411825123154,2357.251586216458,279.40566315271553,1356.831424526853,0.6004567672100883,0.9528136898802446,0.95351178335854,0.1502609720542402,0.765461574663564,0.0093377360965969,0.0188137349457297,0.0,0,0.0,0.0,0.1732749198118192,0,0.0,0.1266454848848452,0,0,0,6,0.37058355321745085,0.0,0.07990550772854772,0.64
60,0.8718340508535011,5.254179315771843,0.054216736563825,0.0881170639506346,3.0684156477938376,0.2066190376547512,-410.9877780110773,-199.67618818273812,-482.1536990444344,1220.4043616646616,0.4411694543762301,0.3618556108474626,0.6236960431473736,0.2216967717829925,1.7574544360026911,0.0079448043264274,0.0704026179301874,0.0,0,0.0,0.0,0.8131031573309225,0,0.651595744680851,0.0,0,0,0,6,0.4390999354124573,0.0,0.07990550772854772,0.64
61,0.6371755075659735,4.1014039302069465,-0.2355980699185056,0.1245724434374546,1.8508403668683144,-1.1675669277554768,1317.055395086711,2023.511692675868,740.0315084808242,775.1998668283177,0.5982588479042144,0.6039573892756942,0.6096851083212644,2.2463127501772413,1.0317631613263063,0.0141723384047329,0.0589582754139379,0.6619054029909678,0,0.0,0.0,0.0,0,0.0,0.0911348926605063,1,0,0,6,0.45606119386185145,0.0,0.07990550772854772,0.64
