# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 9
# problem_name: 15-areas_hor=1_ver=2
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
21,0.9696868731555556,4.786126160185199,-0.2111402468139429,0.4760003526415093,1.6567127013804712,-0.0252085832860764,777.648030068555,972.6632438390264,0.0306879530748177,0.3244659616081135,0.7507515345113858,0.3881228215151659,0.350757506122404,0.4050488888242507,0.744674575895523,0.530574652020696,0.3117757820890511,0.11079479101848,0.0,0.2550416580241776,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.07382597988377515,0.0,0.03620969086481172,0.655
22,0.5371842380983535,6.164389184743795,0.029521783716802,0.6811301950302364,0.368278188350726,0.8330129910711634,2191.2497499171664,603.6397556716148,0.6335307437504921,0.9268475761187562,0.5996548128547144,0.2754157155828093,0.3944093055744894,0.3176455123057287,0.1000007438860228,0.1014398585867906,0.3579132679310509,0.003140908697418,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
23,0.5525087696650701,4.321657998010479,0.2020444499261831,0.0519021303803761,0.2276313307805952,-1.2324539760933493,654.8164292235435,597.1560645646305,0.9214358532902184,0.4137906141061525,0.1067762446151356,0.4626404924820623,0.159110583449017,0.0393230282798339,0.8668688105623681,0.7255938377559381,0.161500437558796,0.1667054081739514,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,0.03620969086481172,0.655
24,0.1925289536281362,5.768093391203164,1.0320684183388775,0.6568330804489925,3.900296535610975,1.122882047363102,604.6829707614986,238.24336634645755,0.1019508184642826,0.4932641243688287,0.789446975273712,0.6310908747344903,0.170300416532538,0.048527528453833,0.6226617111963682,0.6888728833192448,0.3017073864118019,0.0020584476397184,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
25,0.7970380048992886,0.7520037565319533,0.047059011586936,0.2386597436683025,6.214003071023322,-0.4606648326085589,2704.9622489313697,338.5778481506253,0.0863052518228225,0.1466472794462444,0.4878336486366377,0.9350091845884966,0.1235845860942796,0.1192230727573649,0.0904758018069984,0.6321912116379329,0.2869575470592795,0.0025243970160271,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
26,0.8726783579939497,3.665548561604183,-0.441063074913917,0.088248250828094,1.100178052337759,-0.7704417148514194,1826.2345913691915,-87.28794144711537,0.623916457905578,0.9324615837122738,0.5218911884055372,0.0961635320564102,0.8345432202661752,0.3511391744825832,0.6607806083958654,0.7218988407631258,0.4471332885161214,0.0028069466114419,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
27,0.5495959993210394,4.311261995220407,0.1984428805668425,0.6586902098895613,5.402624729176492,1.3013316870785974,1582.6377826946564,-6.566735003410031,0.4620397328402535,0.0006722493876952,0.9837775039459769,0.240911874028773,0.0516613289242272,0.4007502291749734,0.7298865249944763,0.4434695127999254,0.4566887038204116,0.0034419663962262,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
28,0.674266888827862,4.651042203493901,0.791143601901453,0.8551849784299157,4.286937602314413,0.7255441326169452,1586.3743916881203,-97.13295973406738,0.8032698472590041,0.8276659067546682,0.7545553205012885,0.0497846492113263,0.7344646009912266,0.0732538961072997,0.98311384441608,0.1650684696953033,0.4264937791297186,0.0032976520193723,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
29,0.0014059656187255,1.4432638415854169,-0.286211984448474,0.3499411340750911,3.066476480909506,-0.3932728057316992,2963.7781367645,564.4091927890329,0.579465317640629,0.5401005025077359,0.2377478774731543,0.1745866062127032,0.6398176729483179,0.8901548941342835,0.6381992759034799,0.5328179563598192,0.3165935487819608,0.0570261891833771,0.0,0.0,0.0,0.0,0.5908842573467541,0,0.0,0.0,0,0,0,0,0.03475789749098553,0.0,0.03620969086481172,0.655
30,0.2688019858814808,5.834671859576996,1.2695454896536962,0.0624887063597432,4.892313660762701,0.1793888373243146,3608.4383574516223,693.6562798488246,0.6779259416269636,0.3659912474428697,0.6231160825136001,0.6289308042051858,0.2030428210595755,0.8720287157340594,0.913752044273911,0.6631501370141886,0.3194841603726644,0.080038068306472,0.0,0.0,0.1234934200435054,0.0,0.7080234478060804,0,0.0,0.0,0,0,0,0,0.04891275693232858,0.0,0.03620969086481172,0.655
31,0.0014090356562579,0.5661794089462848,1.5626266835089369,0.7235182912336646,5.249173597906932,0.4247066120624956,-637.3719895113531,958.7442736208176,0.9024685905677792,0.0694475854409929,0.994932442097074,0.9901395047348156,0.781532762352529,0.8531833856650631,0.4725821522455486,0.8058483992362127,0.3882735756168661,0.1748726720642832,0.0,0.4989911078013526,1.0,0.0,0.5435774565402877,0,0.2030651340996168,0.0,0,0,0,6,0.48503727637889743,0.0,0.03620969086481172,0.655
32,0.3705905925170901,0.8600234055365754,1.2185953492884671,0.920316324351678,0.5477133764513406,-0.2152858539522304,2384.9769254180046,-17.183264824269628,0.8953674113909623,0.4750575790722894,0.6442095655287543,0.2053136281940529,0.359443136190495,0.8160922156451001,0.3462164424401147,0.5527474408208748,0.5,0.004495529781789,0.0,0.0,0.0,0.0,0.0280730165971978,0,0.0,0.0,0,0,0,0,0.0016513539174822236,0.0,0.03620969086481172,0.655
33,0.6513841452854483,0.177463169892621,1.0088381500407606,0.934978310694969,0.047827536518221,0.0054344023985877,149.4451483621027,-247.87035908215805,0.5841020107194153,0.5852656421363563,0.0565602619104834,0.7997651593758502,0.663098843155038,0.4241495627891931,0.1293195979748836,0.8436001426878706,0.2493062007693507,0.022455463611683,0.0,0.0,0.0,0.0,0.2265826683745279,0,0.2023121387283237,0.0,0,0,0,6,0.378170282770756,0.0,0.03620969086481172,0.655
34,0.4120250692426991,3.8295543838014288,-0.5135696658264306,0.1892541111756278,3.282760143126055,-0.3716101865787016,-301.4082224443881,1010.2719340765452,0.8686827101297954,0.6683607468505561,0.4372650378149026,0.439658473460063,0.3870885204478028,0.5562021894601378,0.277698646024259,0.2703187982655199,0.2851250191200892,0.0496639308132398,0.0,0.0,0.1101739867011928,0.0,0.434400680187979,0,0.0,0.0,0,0,0,0,0.032033803934657164,0.0,0.03620969086481172,0.655
35,0.1249893050187207,2.607818476930784,-0.5842202589758743,0.6029773240460541,1.1419139308415405,1.4509162313786654,2400.419977653269,66.25184864239515,0.9179907745881912,0.8476124847840357,0.1166314882672686,0.370649410534359,0.8676923202877955,0.6871526539535238,0.2657797671204071,0.600783904533878,0.5,0.1509606160570334,0.0,0.7775884774950392,1.0,0.0,0.0105673386959605,0,0.0,0.0,0,0,0,0,0.10518563624652941,0.0,0.03620969086481172,0.655
36,0.8075644184289683,5.525742194081563,1.1446935576319563,0.5991916694406126,4.73019872725562,1.5442033023221406,497.15469599518815,649.7141817523149,0.8022488077182376,0.8037230340923498,0.0191312113833651,0.6990777124741576,0.4902234513682598,0.1752652707024756,0.0340780189813202,0.4611758434852819,0.3261927133668679,0.0040162794651327,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
37,0.4662647365789391,0.2713582617881726,-0.137898026149112,0.822818041613807,5.789537202914554,0.2695951143409536,-413.9934457461219,909.2887095637057,0.9738970487645724,0.5891265998545575,0.5724523683987197,0.4196439489190028,0.6783454281969775,0.7475760037685076,0.5710441384660794,0.4471948955487438,0.5,0.0440698118968035,0.0,0.0,0.0,0.0,0.5023276704361513,0,0.059662775616083,0.0,0,0,0,6,0.38599943800307257,0.0,0.03620969086481172,0.655
38,0.5961866325465941,2.474520491876486,0.208920260994228,0.9781384248036882,0.9536420395825648,-0.0445849798697906,16.822970310321352,404.8591652739802,0.8174953114765304,0.7586075024879236,0.957863476315068,0.6199205912234979,0.8040852283708482,0.5202768638189377,0.9876863381901188,0.0785085054209123,0.2619072776970307,0.2565951467252867,0.2679722453366586,1.0,1.0,0.0,0.737966739900448,0,0.0,0.0,1,1,0,6,0.6474081756021828,0.0,0.03620969086481172,0.655
39,0.5393837010621649,3.993175664078137,-1.3802733165566403,0.4576564483384829,5.363457077992889,0.0885627114634566,3383.4681171180155,1136.7144744714572,0.789343150861964,0.3496418185295092,0.257819441932184,0.9501440094631614,0.1450541496142932,0.2317598413453891,0.5578813829602087,0.8440529805966148,0.3467673958914255,0.0438244379352386,0.0,0.0,0.0,0.0,0.48240166517028,0,0.0,0.0,0,0,0,0,0.028376568539428236,0.0,0.03620969086481172,0.655
40,0.9783302649332968,2.197706356794124,-0.7405085642351721,0.8610764024587186,4.925350093550226,-0.5369188989007223,1399.3507857045774,458.257936525137,0.158018381178748,0.6266608894831348,0.8023036369210759,0.2038167062411414,0.2836047084502443,0.5241349705694899,0.7559335134721439,0.3720929526279053,0.2874060305761856,0.0016585770217669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
41,0.6178530704491205,1.2085347996368934,-1.3721141494399596,0.3390012878300176,1.5437129508412586,1.1006646577565506,-391.0209565334333,1145.6175810846223,0.131325979129785,0.4194833551564522,0.8250953341235218,0.5598343035283944,0.4029479640230663,0.864934441362408,0.4568309792435716,0.2846437689214742,0.2969961898080659,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,0.03620969086481172,0.655
42,0.0948387562470362,1.9992211897493533,1.5326036978071151,0.7609642309794354,1.4017581411528095,1.0249693289597737,1493.7372362601204,-77.57364969172514,0.7522593623438779,0.4176659457196799,0.8010087092731677,0.6121224774284205,0.4436517565460972,0.6991880090713907,0.8710573707755356,0.7857754226141247,0.4394881060292894,0.1667108774491922,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,0.03620969086481172,0.655
43,0.7996004174638187,3.5161866853279804,-1.502587681699518,0.2276974169191621,2.24424512020321,-0.078473253616812,2565.868611963796,511.78825550583167,0.3224335086826166,0.1605643019456208,0.0716027008677405,0.5703556040140445,0.8622116228743261,0.7038541439825897,0.7014241140814835,0.0759827966946758,0.3431008326561481,0.0020325069879235,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
44,0.9663476474981482,1.450791438276452,0.4503503737730434,0.337050486790868,6.220130491737203,0.2602139978675641,1113.940396769589,348.316233133296,0.0892608002861696,0.0760309339191387,0.1445351295734823,0.6970075204174925,0.2684464951770474,0.4934631939968523,0.0988915818223243,0.4784837239768637,0.2823246270767414,0.0016403412679956,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
45,0.6748531023147294,0.3432813543357979,-0.978220737481854,0.958696702456828,2.6645484338647383,-0.1542042822748908,1933.731253060508,804.2863964210014,0.8342914771720706,0.0223530736992818,0.2720412733178197,0.9448174574472222,0.3668536310012684,0.707427950396982,0.7993890462511258,0.1773464308791492,0.2383177907582043,0.1666914346205847,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,0.03620969086481172,0.655
46,0.6895075003667163,0.6146832080731631,0.8974339462212515,0.5854004377923896,4.773325787669966,0.7335799301533736,-465.79740575512926,169.5191941595292,0.721122088147021,0.5431780452191736,0.929901420011362,0.2491372588304062,0.4255242029284616,0.1631408923368453,0.5842254659827943,0.3652575244647237,0.4829313512639682,0.0552617431960251,0.0,0.0,0.0,0.0,0.6265989176191217,0,0.0,0.0,0,0,0,0,0.03685875985994833,0.0,0.03620969086481172,0.655
47,0.5570870867550002,0.9034899480186258,0.782734560490665,0.5421952434553889,5.830227706049217,-0.3610294435183026,627.073213031573,1159.8540820237545,0.2223658385471905,0.3133198779639683,0.2677988633791722,0.4119378921530158,0.708411866218378,0.3807216376683686,0.4004570475023872,0.0953691952960602,0.2922108567931789,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,0.03620969086481172,0.655
48,0.2655050691479558,1.0780172737910905,-1.4973314094347523,0.4226432971484272,5.904051161745943,-0.6443356365321405,2470.8150088166244,574.4772883407946,0.3486306932802467,0.2979834335312646,0.4953634141055361,0.2320664770385676,0.2530154378335687,0.726349529396941,0.9638363683632744,0.6933621126980388,0.2972774788804451,0.0023399051072414,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
49,0.4954568698720653,1.1270883999524226,1.0786894265174376,0.2528832312436238,5.379682964561213,0.2276735647113499,1947.8280923096536,760.0563688737111,0.9155313305737154,0.1186431285129618,0.9202877321175438,0.9820855441218042,0.7493025449416476,0.6874600294724864,0.6800164367421878,0.3964099133723059,0.181589722534383,0.1666875816888496,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,0.03620969086481172,0.655
50,0.8194778092817852,3.54937119859449,0.8468696506343645,0.3430420531047924,2.451855660261715,0.2281053055362882,1305.6872030875415,781.0110967114933,0.1582455004603014,0.6533183244873537,0.690754976064751,0.6927701858850154,0.4035888173160207,0.6247044401904994,0.9518454378310992,0.81321294631779,0.3064748119471761,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,0.03620969086481172,0.655
51,0.0797817330482627,4.263342431585071,-1.1710339296185546,0.6278495902862885,3.628184098943332,0.6918569165801487,914.7996531132484,434.01554807083824,0.9065238418130446,0.3190202468010232,0.6249227832674377,0.2635438374073626,0.7729759314785717,0.4146955211464933,0.7856846997338549,0.3010625361192617,0.3365715092717035,0.0165662944065572,0.0,0.0,0.1539955895318918,0.0,0.0,0,0.0,0.0,0,0,0,0,0.009058564090111283,0.0,0.03620969086481172,0.655
52,0.109338878909306,0.1340112885476351,-1.2559265011749456,0.8950062020685904,0.2027792510117357,-0.4864307929332458,3214.1796431463004,1102.7314248704458,0.2413626503511794,0.6340279875883689,0.9188750478729812,0.1905063486202199,0.2659960031264446,0.929211714842655,0.0060548309884064,0.7212285783359501,0.3017119343058271,0.0003980908148926,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
53,0.8418897852234093,1.2090015800422362,-0.5507993026184899,0.7764999620935138,4.961627604172933,0.4923542262241418,2302.371587684934,1150.5670313728806,0.276160752284004,0.3858456995907798,0.9564106727277124,0.3092462084953966,0.1026852699041321,0.5624355001757769,0.0787159348132979,0.3138153673324676,0.4712137902930932,0.0035677910654544,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
54,0.1371588353138687,5.169232681911992,1.2979071670225983,0.108353678654094,4.439605292926814,-1.3610610645148833,2174.585707757787,417.91094758737415,0.0931296640209105,0.4022993934470622,0.0975924825613554,0.6251000378041066,0.5969624008996123,0.6253958421661097,0.934538426150507,0.7963804365950091,0.3018721687957539,0.0022684017528712,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.03620969086481172,0.655
55,0.8581350172214447,4.924247804346587,0.5815600010039881,0.9471334182384032,2.1705596525364563,-0.4603221348421584,199.11454122161751,919.3047087903672,0.6993568251781577,0.892655780636943,0.8741887444275307,0.352689438389742,0.7536087130936295,0.5647455244375313,0.8139712610501918,0.1838256131424199,0.3804944020561933,0.182795689323005,0.0,1.0,1.0,0.0,0.1907889528405038,0,0.0,0.0,0,1,0,6,0.5406346442847355,0.0,0.03620969086481172,0.655
56,0.228979454621732,0.962748935511854,-0.664516075886545,0.1746180176189132,1.2733866859209175,0.3249571916533729,2297.56017415243,1186.7245997120954,0.122561651876723,0.5908227093295971,0.2217495411936988,0.9828696797923502,0.5534604066048046,0.6201094867619102,0.7841176432991545,0.5029801543096954,0.2969979620873335,0.1053451027932163,0.0,0.182379148353996,1.0,0.0,0.0,0,0.0,0.0,0,1,0,6,0.4813164204914115,0.0,0.03620969086481172,0.655
57,0.2239772451844424,6.095888212746613,1.0562110981446962,0.8922474891512935,5.073349416251089,0.3642045402499019,1127.389264834593,765.6858398908497,0.0426205958070391,0.3399749738561156,0.0560605510937383,0.803591152204574,0.2783031401157555,0.2574994768603866,0.7030374244313852,0.4867342745076243,0.3019696418221353,0.1119110315927772,0.0,0.2699248656814734,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0747014626871455,0.0,0.03620969086481172,0.655
58,0.2928152481152847,5.947275688469642,-0.8413590532521298,0.6297056414522411,5.252291430960827,0.2645323068741001,492.7771757708893,384.6421951551125,0.0312064404209297,0.3230081817058211,0.7787647824968614,0.3379218602357586,0.376704150178207,0.4784370453892335,0.9622823804764792,0.8605461325929001,0.3020243471770057,0.1481855524190493,0.0,0.7535851433651025,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.10315206725677074,0.0,0.03620969086481172,0.655
59,0.4846843357542587,4.041135890910173,-1.2007061101383154,0.5357333230735114,4.940716069458948,0.1278142044342038,-369.2141721221007,984.0111267449674,0.1377022429980134,0.0353557174153037,0.0602721362271433,0.951208131994276,0.9348214829518124,0.8482267846838548,0.7392014790869826,0.6481656708607366,0.3019346339641967,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,0.03620969086481172,0.655
60,0.7364228424549341,3.462708930237363,-0.7726177189972994,0.3681589758936773,5.584948143572892,-1.2485529777426254,3597.301462310704,96.7874534460252,0.2655703290119591,0.5846397848611711,0.009514523782126,0.4085445023157683,0.4542620257549848,0.8670791125335823,0.7038904211451863,0.4505240377364912,0.5,0.0518215000130387,0.0,0.0,0.0151005938819408,0.0,0.5510332344929612,0,0.1088607594936708,0.0,0,0,0,6,0.39264674046285725,0.0,0.03620969086481172,0.655
